Time_Of_Day_Seconds,Busy%,Bzy_MHz,PkgTmp,PkgWatt,CorWatt
1787688843.864822,36.84,3263.0,73.0,56.36,46.4
1787688843.965391,36.21,3153.0,70.0,53.09,43.28
1787688844.066542,33.82,3491.0,71.0,60.23,50.33
1787688844.167278,35.1,3345.0,73.0,56.84,46.93
1787688844.26784,36.14,3268.0,71.0,55.87,45.95
1787688844.368299,36.22,3255.0,70.0,55.02,45.15
1787688844.469036,32.86,3539.0,71.0,60.34,50.41
1787688844.569551,32.55,3540.0,71.0,60.78,50.82
1787688844.670313,32.63,3541.0,72.0,60.24,50.39
1787688844.770882,32.72,3536.0,74.0,60.75,50.77
1787688844.871689,35.74,3349.0,71.0,56.84,46.88
1787688844.972274,33.83,3465.0,70.0,59.16,49.28
1787688845.072839,36.11,3322.0,73.0,57.21,47.2
1787688845.173393,36.49,3275.0,73.0,56.68,46.7
1787688845.274065,33.4,3543.0,73.0,60.57,50.71
1787688845.374654,36.84,3263.0,71.0,56.16,46.23
1787688845.478102,35.63,3294.0,70.0,56.1,46.39
1787688845.578604,33.8,3454.0,71.0,60.45,50.19
1787688845.679274,36.36,3297.0,73.0,56.39,46.53
1787688845.785166,33.0,3520.0,73.0,57.78,48.25
1787688845.88585,36.64,3331.0,73.0,60.84,50.4
1787688845.986605,32.91,3544.0,71.0,60.73,50.73
1787688846.087216,36.2,3367.0,73.0,57.51,47.66
1787688846.187767,36.41,3400.0,71.0,58.32,48.37
1787688846.28847,32.84,3535.0,73.0,60.16,50.3
1787688846.389127,36.49,3287.0,73.0,55.9,45.98
1787688846.493527,35.82,3414.0,71.0,57.05,47.45
1787688846.594241,32.03,3430.0,70.0,59.32,49.09
1787688846.69502,36.31,3221.0,71.0,54.14,44.21
1787688846.796293,32.66,3505.0,70.0,58.88,49.06
1787688846.896818,35.85,3252.0,74.0,56.26,46.21
1787688846.997489,36.29,3218.0,73.0,54.2,44.34
1787688847.098214,33.48,3525.0,71.0,60.93,50.83
1787688847.19902,35.59,3521.0,72.0,60.35,50.34
1787688847.299561,32.26,3540.0,75.0,60.4,50.4
1787688847.400086,36.45,3258.0,73.0,55.66,45.8
1787688847.501532,32.9,3537.0,74.0,60.35,50.44
1787688847.602027,36.05,3250.0,71.0,55.98,46.0
1787688847.702596,36.92,3241.0,73.0,55.77,45.81
1787688847.803016,33.03,3540.0,73.0,60.62,50.71
1787688847.903657,36.08,3360.0,72.0,56.7,46.85
1787688848.004754,34.93,3342.0,69.0,57.64,47.77
1787688848.105481,34.27,3377.0,73.0,57.01,47.1
1787688848.205982,36.36,3320.0,74.0,56.87,46.94
1787688848.306589,32.97,3453.0,71.0,58.97,49.05
1787688848.407053,35.87,3556.0,70.0,60.12,50.2
1787688848.50761,33.03,3525.0,73.0,61.06,51.08
1787688848.608282,36.57,3285.0,72.0,55.96,46.15
1787688848.708808,36.7,3278.0,71.0,56.24,46.27
1787688848.80969,32.99,3539.0,73.0,60.02,50.1
1787688848.910249,36.67,3247.0,70.0,56.24,46.28
1787688849.010946,36.3,3298.0,71.0,55.68,45.81
1787688849.112173,34.88,3417.0,71.0,58.93,49.01
1787688849.212692,34.81,3370.0,72.0,57.68,47.73
1787688849.313446,36.0,3309.0,71.0,55.87,46.01
1787688849.414154,32.62,3525.0,72.0,60.06,50.08
1787688849.514734,36.06,3354.0,70.0,57.36,47.36
1787688849.615366,36.2,3320.0,71.0,56.44,46.56
1787688849.716967,33.66,3456.0,70.0,58.82,48.96
1787688849.817548,35.6,3425.0,73.0,59.69,49.62
1787688849.918218,37.23,3236.0,71.0,55.05,45.25
1787688850.018981,36.81,3278.0,71.0,56.31,46.39
1787688850.119481,32.46,3540.0,71.0,60.72,50.74
1787688850.220453,36.47,3273.0,75.0,55.5,45.74
1787688850.320995,35.89,3208.0,72.0,55.13,45.17
1787688850.422826,35.17,3341.0,69.0,57.32,47.52
1787688850.523487,33.65,3452.0,70.0,59.53,49.49
1787688850.624,35.36,3477.0,71.0,58.41,48.54
1787688850.726822,33.64,3523.0,73.0,59.62,49.85
1787688850.827423,35.83,3349.0,73.0,58.04,47.88
1787688850.929286,26.09,3155.0,69.0,44.15,34.43
1787688851.029749,33.73,3179.0,73.0,53.96,43.93
1787688851.130454,36.5,3236.0,70.0,55.39,45.42
1787688851.230942,35.66,3376.0,71.0,57.75,47.82
1787688851.33152,32.52,3523.0,71.0,60.16,50.22
1787688851.4322,32.5,3521.0,71.0,60.13,50.27
1787688851.532811,32.87,3537.0,71.0,61.16,51.13
1787688851.633358,32.98,3543.0,70.0,59.96,50.07
1787688851.734144,36.53,3415.0,70.0,59.26,49.22
1787688851.837485,34.04,3495.0,72.0,58.54,48.88
1787688851.938125,35.33,3473.0,71.0,60.64,50.44
1787688852.03884,36.23,3280.0,71.0,56.34,46.39
1787688852.139597,37.04,3244.0,71.0,56.14,46.15
1787688852.240116,32.96,3540.0,73.0,60.55,50.66
1787688852.340812,36.76,3247.0,74.0,55.8,45.86
1787688852.44134,36.7,3364.0,72.0,57.89,47.95
1787688852.545472,35.82,3328.0,71.0,55.34,45.82
1787688852.646014,33.35,3430.0,71.0,60.13,49.87
1787688852.746882,36.46,3280.0,73.0,55.91,46.01
1787688852.847744,32.76,3534.0,71.0,60.05,50.08
1787688852.94833,36.27,3369.0,71.0,57.54,47.53
1787688853.049052,36.42,3357.0,73.0,57.08,47.21
1787688853.150498,32.92,3527.0,71.0,59.81,49.89
1787688853.251,36.25,3368.0,71.0,58.2,48.2
1787688853.35147,36.96,3318.0,70.0,58.08,48.1
1787688853.452064,33.02,3491.0,72.0,59.57,49.65
1787688853.552727,36.61,3289.0,70.0,56.4,46.44
1787688853.654136,35.03,3349.0,71.0,57.24,47.46
1787688853.755141,34.4,3388.0,71.0,58.22,48.23
1787688853.855776,36.75,3226.0,71.0,55.3,45.34
1787688853.956641,32.29,3546.0,71.0,59.72,49.79
1787688854.057393,36.47,3379.0,70.0,58.27,48.32
1787688854.157971,36.28,3229.0,71.0,54.49,44.67
1787688854.259591,35.24,3433.0,71.0,58.64,48.79
1787688854.360246,33.74,3176.0,70.0,52.39,42.49
1787688854.460987,36.23,3273.0,73.0,55.46,45.57
1787688854.561612,36.47,3236.0,73.0,55.39,45.47
1787688854.663342,33.56,3501.0,70.0,59.6,49.75
1787688854.764151,35.77,3304.0,73.0,56.72,46.82
1787688854.864672,36.22,3260.0,71.0,55.71,45.74
1787688854.965228,35.96,3427.0,71.0,58.98,49.04
1787688855.066015,32.5,3503.0,70.0,59.4,49.57
1787688855.166771,36.59,3327.0,71.0,56.49,46.51
1787688855.268498,33.03,3422.0,72.0,57.54,47.71
1787688855.369152,36.18,3162.0,71.0,54.55,44.56
1787688855.469621,36.8,3456.0,73.0,59.4,49.51
1787688855.570228,36.83,3173.0,71.0,54.77,44.91
1787688855.67085,32.17,3538.0,71.0,59.96,50.02
1787688855.77141,36.38,3315.0,72.0,56.95,46.98
1787688855.871955,36.14,3433.0,71.0,58.43,48.57
1787688855.973613,35.8,3319.0,70.0,57.46,47.62
1787688856.0742,33.93,3466.0,73.0,59.12,49.18
1787688856.174817,35.34,3322.0,70.0,56.39,46.52
1787688856.27726,32.71,3531.0,70.0,59.28,49.52
1787688856.377998,36.47,3332.0,71.0,58.1,48.06
1787688856.478571,36.95,3201.0,73.0,55.01,45.08
1787688856.580427,35.51,3318.0,70.0,56.18,46.49
1787688856.681023,33.13,3434.0,73.0,59.27,49.2
1787688856.781718,36.22,3309.0,71.0,56.82,46.89
1787688856.88267,36.26,3262.0,71.0,55.24,45.41
1787688856.985407,33.37,3514.0,73.0,59.53,49.69
1787688857.08605,35.49,3291.0,71.0,56.45,46.46
1787688857.186743,36.57,3311.0,71.0,57.04,47.1
1787688857.287338,33.18,3541.0,71.0,61.24,51.27
1787688857.388082,36.47,3271.0,71.0,55.72,45.84
1787688857.488593,33.1,3529.0,74.0,60.45,50.5
1787688857.589335,35.8,3266.0,71.0,55.45,45.52
1787688857.692339,33.91,3465.0,71.0,58.12,48.48
1787688857.792961,34.96,3327.0,72.0,57.24,47.07
1787688857.893438,36.64,3216.0,71.0,53.8,43.88
1787688857.994183,32.78,3534.0,71.0,59.91,50.07
1787688858.094904,36.43,3202.0,73.0,55.11,45.23
1787688858.195586,34.32,3249.0,70.0,54.02,44.16
1787688858.296054,34.19,3410.0,73.0,57.55,47.75
1787688858.396657,32.64,3524.0,71.0,60.79,50.86
1787688858.497213,32.57,3539.0,71.0,60.6,50.7
1787688858.597775,33.25,3543.0,73.0,60.3,50.47
1787688858.702548,33.31,3476.0,72.0,57.06,47.51
1787688858.803169,34.55,3347.0,73.0,59.5,49.13
1787688858.903736,36.0,3138.0,72.0,53.1,43.23
1787688859.004372,32.68,3530.0,72.0,59.78,49.92
1787688859.104863,36.32,3302.0,74.0,56.38,46.45
1787688859.205769,36.33,3214.0,70.0,55.14,45.23
1787688859.306392,32.52,3518.0,73.0,59.98,50.04
1787688859.407074,36.11,3215.0,71.0,54.49,44.62
1787688859.508005,33.68,3513.0,70.0,60.07,50.16
1787688859.608644,35.69,3313.0,73.0,57.2,47.26
1787688859.709515,36.22,3222.0,71.0,54.7,44.8
1787688859.810266,33.02,3518.0,75.0,60.06,50.19
1787688859.911335,35.39,3314.0,70.0,56.0,46.07
1787688860.011952,32.76,3491.0,73.0,59.89,49.95
1787688860.112484,35.89,3257.0,71.0,55.18,45.32
1787688860.215608,35.1,3345.0,71.0,56.42,46.75
1787688860.316089,33.37,3424.0,74.0,59.9,49.76
1787688860.417059,36.61,3273.0,73.0,55.12,45.35
1787688860.517584,32.72,3530.0,71.0,61.13,51.15
1787688860.618101,36.75,3211.0,71.0,54.66,44.8
1787688860.719101,36.48,3347.0,71.0,57.06,47.24
1787688860.81962,33.21,3540.0,72.0,61.04,51.09
1787688860.920269,36.45,3229.0,70.0,55.06,45.21
1787688861.021229,32.81,3515.0,71.0,60.47,50.48
1787688861.122128,31.16,3287.0,68.0,51.07,41.26
1787688861.2248,31.79,2609.0,71.0,35.7,26.07
1787688861.325379,33.02,3519.0,71.0,60.67,50.55
1787688861.426602,35.82,3194.0,70.0,53.41,43.63
1787688861.527254,35.41,3193.0,70.0,54.18,44.26
1787688861.62856,33.77,3403.0,69.0,57.96,48.07
1787688861.729061,35.13,3315.0,71.0,57.44,47.39
1787688861.829623,36.17,3179.0,74.0,53.61,43.77
1787688861.930869,36.29,3190.0,69.0,53.3,43.56
1787688862.031542,32.39,3449.0,70.0,58.87,48.9
1787688862.132193,36.44,3259.0,71.0,55.93,46.03
1787688862.233955,31.92,3543.0,70.0,58.46,48.74
1787688862.334619,35.75,3522.0,73.0,60.93,50.92
1787688862.435308,36.99,3287.0,71.0,56.79,46.87
1787688862.535767,36.68,3329.0,70.0,56.76,46.93
1787688862.636504,32.53,3506.0,70.0,59.7,49.82
1787688862.737039,36.46,3129.0,70.0,53.07,43.13
1787688862.837635,36.28,3251.0,70.0,54.74,44.87
1787688862.939086,33.27,3476.0,71.0,59.45,49.61
1787688863.039911,35.54,3298.0,70.0,56.31,46.39
1787688863.140415,35.87,3257.0,73.0,55.95,46.01
1787688863.242106,36.76,3186.0,69.0,53.28,43.46
1787688863.342724,32.77,3471.0,71.0,59.22,49.3
1787688863.44332,36.29,3306.0,71.0,56.69,46.74
1787688863.544398,32.44,3539.0,71.0,59.59,49.76
1787688863.645201,36.06,3345.0,73.0,56.88,46.97
1787688863.745806,36.68,3254.0,71.0,55.84,45.87
1787688863.848464,35.89,3326.0,69.0,55.88,46.18
1787688863.948889,33.38,3467.0,71.0,59.58,49.49
1787688864.049711,36.45,3331.0,73.0,57.23,47.33
1787688864.150327,34.84,3114.0,69.0,51.43,41.51
1787688864.251029,32.88,3470.0,73.0,58.86,49.05
1787688864.351651,35.82,3227.0,70.0,54.85,44.97
1787688864.452263,35.88,3344.0,71.0,57.26,47.31
1787688864.552745,32.52,3536.0,73.0,59.58,49.76
1787688864.653734,36.0,3300.0,73.0,55.8,45.88
1787688864.75426,32.71,3523.0,71.0,60.75,50.76
1787688864.85503,36.27,3230.0,71.0,54.25,44.43
1787688864.955552,36.88,3302.0,71.0,56.63,46.66
1787688865.056388,32.88,3458.0,71.0,59.03,49.06
1787688865.157168,35.63,3172.0,71.0,53.35,43.53
1787688865.25788,36.0,3273.0,73.0,55.78,45.84
1787688865.358653,33.95,3415.0,70.0,59.38,49.41
1787688865.459745,34.58,3370.0,71.0,57.27,47.34
1787688865.56053,36.43,3221.0,71.0,54.93,45.01
1787688865.661233,32.56,3538.0,73.0,60.57,50.6
1787688865.761975,33.1,3542.0,71.0,60.42,50.56
1787688865.864051,32.86,3545.0,71.0,59.51,49.71
1787688865.964721,36.25,3362.0,73.0,57.63,47.58
1787688866.065279,36.27,3248.0,71.0,55.22,45.31
1787688866.166734,32.24,3527.0,70.0,59.17,49.42
1787688866.267325,36.65,3247.0,71.0,55.55,45.54
1787688866.368072,36.1,3228.0,71.0,53.88,44.07
1787688866.469548,35.69,3342.0,70.0,57.19,47.34
1787688866.570143,33.63,3446.0,73.0,58.78,48.88
1787688866.670878,35.94,3402.0,71.0,58.32,48.39
1787688866.771478,36.6,3192.0,71.0,54.65,44.69
1787688866.876502,34.07,3451.0,70.0,57.18,47.63
1787688866.977038,34.87,3321.0,70.0,57.99,47.68
1787688867.077801,36.33,3379.0,73.0,57.85,47.98
1787688867.17838,32.8,3518.0,71.0,59.75,49.78
1787688867.279132,36.52,3297.0,70.0,57.09,47.12
1787688867.379892,36.61,3238.0,71.0,55.18,45.34
1787688867.481519,34.32,3449.0,71.0,59.0,49.13
1787688867.582066,35.52,3257.0,73.0,55.4,45.47
1787688867.682649,36.58,3304.0,73.0,56.35,46.4
1787688867.78336,36.5,3287.0,70.0,56.52,46.58
1787688867.884548,32.58,3527.0,71.0,59.03,49.22
1787688867.985084,36.64,3283.0,71.0,56.86,46.83
1787688868.085673,36.42,3213.0,71.0,54.04,44.24
1787688868.186323,33.24,3522.0,73.0,61.06,51.1
1787688868.286965,35.28,3349.0,71.0,56.61,46.72
1787688868.388047,35.9,3328.0,70.0,56.66,46.88
1787688868.488656,33.36,3435.0,71.0,58.78,48.82
1787688868.589233,36.23,3294.0,70.0,56.8,46.89
1787688868.689812,36.82,3369.0,72.0,57.29,47.47
1787688868.790417,32.96,3536.0,71.0,60.94,50.95
1787688868.890951,35.62,3308.0,71.0,55.73,45.84
1787688868.991469,36.69,3239.0,71.0,56.07,46.14
1787688869.093375,36.11,3283.0,71.0,56.77,46.92
1787688869.194155,33.09,3442.0,71.0,58.81,48.85
1787688869.294809,35.87,3099.0,73.0,52.01,42.1
1787688869.395651,32.34,3542.0,70.0,60.17,50.22
1787688869.496314,36.13,3352.0,74.0,57.82,47.85
1787688869.596855,36.55,3309.0,71.0,55.58,45.75
1787688869.69833,33.84,3328.0,69.0,55.53,45.64
1787688869.798867,33.38,3405.0,71.0,58.43,48.47
1787688869.899471,36.3,3217.0,73.0,55.12,45.17
1787688870.000135,36.02,3215.0,73.0,53.94,44.13
1787688870.101207,33.39,3541.0,73.0,61.08,51.12
1787688870.201784,36.05,3192.0,73.0,54.54,44.72
1787688870.302427,35.92,3355.0,73.0,57.04,47.17
1787688870.403985,35.34,3195.0,70.0,52.93,43.12
1787688870.504544,33.61,3472.0,72.0,59.25,49.29
1787688870.605128,36.87,3261.0,73.0,55.94,46.03
1787688870.706123,32.55,3515.0,70.0,59.28,49.45
1787688870.806712,36.17,3264.0,73.0,54.76,44.83
1787688870.907622,35.12,3423.0,70.0,58.75,48.8
1787688871.008088,33.67,3455.0,73.0,58.63,48.67
1787688871.108758,36.85,3135.0,73.0,52.51,42.72
1787688871.209338,32.78,3519.0,71.0,60.82,50.84
1787688871.309896,35.67,3243.0,71.0,54.15,44.34
1787688871.411257,36.68,3346.0,71.0,57.35,47.45
1787688871.51274,23.44,3442.0,68.0,47.97,38.24
1787688871.61333,36.2,2630.0,71.0,41.25,31.23
1787688871.714423,32.35,3269.0,70.0,53.15,43.31
1787688871.814866,36.08,3346.0,73.0,57.27,47.39
1787688871.915617,36.74,3283.0,73.0,56.3,46.38
1787688872.016824,36.72,3299.0,71.0,56.27,46.47
1787688872.11748,32.65,3526.0,71.0,60.14,50.2
1787688872.217914,36.06,3327.0,73.0,57.12,47.21
1787688872.318799,36.17,3287.0,71.0,55.04,45.27
1787688872.419361,34.49,3443.0,71.0,58.69,48.75
1787688872.520009,34.23,3535.0,71.0,60.54,50.62
1787688872.620588,32.83,3539.0,71.0,60.07,50.2
1787688872.721116,32.75,3540.0,71.0,60.53,50.58
1787688872.821494,32.79,3544.0,71.0,60.41,50.53
1787688872.922165,35.5,3489.0,70.0,59.72,49.73
1787688873.022709,32.37,3540.0,73.0,59.49,49.6
1787688873.12325,36.31,3257.0,73.0,55.91,45.95
1787688873.223709,36.41,3315.0,73.0,56.06,46.18
1787688873.325037,34.82,3178.0,69.0,52.88,43.03
1787688873.425612,33.92,3379.0,73.0,57.41,47.45
1787688873.526299,36.22,3322.0,71.0,57.11,47.17
1787688873.626928,36.29,3260.0,70.0,54.84,45.02
1787688873.728105,32.97,3444.0,71.0,58.59,48.68
1787688873.828486,35.91,3315.0,71.0,57.68,47.69
1787688873.929284,36.6,3255.0,71.0,55.45,45.57
1787688874.030291,32.72,3533.0,71.0,60.32,50.51
1787688874.13092,35.59,3358.0,72.0,57.25,47.19
1787688874.23149,36.21,3279.0,70.0,55.85,46.0
1787688874.332098,32.65,3436.0,71.0,57.8,47.98
1787688874.43264,36.61,3249.0,71.0,55.93,46.02
1787688874.533222,36.28,2950.0,70.0,48.26,38.36
1787688874.634304,35.45,3389.0,70.0,57.58,47.81
1787688874.734888,33.5,3475.0,71.0,59.63,49.6
1787688874.83548,36.36,3179.0,71.0,53.83,43.96
1787688874.937335,35.39,3330.0,70.0,57.54,47.66
1787688875.037806,33.7,3460.0,71.0,58.92,48.96
1787688875.139758,34.15,3457.0,73.0,58.56,48.69
1787688875.240217,34.26,3362.0,71.0,57.62,47.57
1787688875.340984,36.02,3247.0,71.0,54.34,44.49
1787688875.441532,32.54,3522.0,71.0,60.17,50.16
1787688875.542082,36.88,3239.0,71.0,55.23,45.29
1787688875.644488,36.79,3314.0,69.0,55.99,46.32
1787688875.745111,32.89,3526.0,71.0,60.98,50.83
1787688875.847231,36.85,3237.0,73.0,53.93,44.21
1787688875.948237,33.55,3526.0,71.0,61.53,51.44
1787688876.048801,35.67,3338.0,71.0,57.18,47.36
1787688876.149517,36.68,3243.0,71.0,56.03,46.17
1787688876.250015,32.94,3542.0,73.0,60.95,50.99
1787688876.350627,34.84,3345.0,71.0,55.11,45.24
1787688876.451093,32.59,3514.0,73.0,59.99,50.02
1787688876.551826,36.79,3253.0,71.0,55.98,46.16
1787688876.653858,34.68,3385.0,70.0,57.08,47.35
1787688876.7546,34.36,3276.0,72.0,56.13,46.12
1787688876.85504,36.4,3280.0,73.0,56.41,46.43
1787688876.955588,32.99,3516.0,73.0,59.59,49.76
1787688877.056106,36.57,3260.0,73.0,56.16,46.19
1787688877.156729,36.29,3231.0,70.0,54.58,44.72
1787688877.257212,33.05,3533.0,71.0,60.9,50.94
1787688877.357907,36.33,3243.0,71.0,54.47,44.6
1787688877.459038,33.47,3525.0,71.0,60.16,50.24
1787688877.559733,35.37,3257.0,70.0,55.6,45.69
1787688877.660236,35.77,3430.0,71.0,58.76,48.78
1787688877.760933,36.32,3314.0,73.0,56.78,46.88
1787688877.861369,32.95,3545.0,71.0,60.29,50.4
1787688877.961965,35.56,3486.0,71.0,59.54,49.61
1787688878.062631,36.31,3310.0,71.0,55.98,46.16
1787688878.163266,36.42,3373.0,71.0,57.79,47.87
1787688878.263708,33.0,3542.0,73.0,60.52,50.67
1787688878.364415,36.48,3280.0,74.0,55.85,45.96
1787688878.46495,36.47,3250.0,73.0,55.58,45.66
1787688878.565896,32.59,3541.0,73.0,59.77,49.98
1787688878.66641,36.53,3297.0,71.0,56.06,46.12
1787688878.76788,35.93,3317.0,72.0,57.25,47.36
1787688878.868579,33.17,3438.0,71.0,58.46,48.51
1787688878.969237,36.73,3231.0,71.0,55.98,46.05
1787688879.069801,36.4,3340.0,73.0,56.11,46.27
1787688879.171952,34.03,3442.0,70.0,58.15,48.34
1787688879.27245,34.86,3329.0,73.0,57.6,47.53
1787688879.373068,36.8,3299.0,73.0,56.02,46.1
1787688879.47356,36.01,3339.0,71.0,56.66,46.78
1787688879.574364,32.1,3483.0,71.0,59.48,49.56
1787688879.675013,36.81,3220.0,71.0,54.84,44.92
1787688879.775566,32.64,3507.0,73.0,58.96,49.11
1787688879.87874,33.17,3503.0,71.0,59.62,49.76
1787688879.979345,33.36,3518.0,73.0,61.15,51.14
1787688880.080155,32.41,3549.0,70.0,60.08,50.16
1787688880.180917,35.81,3550.0,73.0,60.89,50.95
1787688880.282072,36.49,3269.0,71.0,55.3,45.54
1787688880.382646,32.85,3514.0,70.0,60.76,50.76
1787688880.483083,36.55,3238.0,73.0,56.04,46.12
1787688880.583767,36.74,3218.0,71.0,55.1,45.3
1787688880.684434,33.1,3472.0,73.0,59.7,49.77
1787688880.78508,35.49,3236.0,73.0,55.77,45.81
1787688880.885616,36.22,3268.0,71.0,55.31,45.45
1787688880.987563,36.52,3220.0,73.0,55.04,45.24
1787688881.088123,33.08,3519.0,73.0,60.89,50.8
1787688881.188732,36.48,3283.0,71.0,56.0,46.06
1787688881.289649,32.88,3536.0,71.0,60.24,50.38
1787688881.390445,35.04,3412.0,71.0,58.06,48.11
1787688881.49103,35.4,3192.0,71.0,54.13,44.21
1787688881.59153,35.88,3288.0,73.0,55.87,45.99
1787688881.692056,32.61,3523.0,73.0,60.72,50.72
1787688881.792708,34.58,3276.0,72.0,53.96,44.12
1787688881.893267,36.55,3262.0,71.0,55.23,45.31
1787688881.997154,35.04,3248.0,70.0,53.82,44.26
1787688882.097839,33.83,3465.0,73.0,60.93,50.69
1787688882.198361,36.27,3286.0,72.0,55.46,45.6
1787688882.299089,32.69,3551.0,71.0,60.6,50.66
1787688882.399694,36.76,3307.0,73.0,56.27,46.41
1787688882.500164,36.73,3286.0,71.0,56.97,47.04
1787688882.601765,35.14,3298.0,71.0,56.39,46.57
1787688882.702254,34.23,3379.0,71.0,57.55,47.61
1787688882.802832,35.91,3243.0,71.0,55.5,45.55
1787688882.903465,36.39,3396.0,70.0,57.91,48.07
1787688883.005135,33.85,3431.0,71.0,58.8,48.84
1787688883.105825,35.61,3249.0,73.0,55.45,45.52
1787688883.206516,36.28,3275.0,71.0,55.97,46.01
1787688883.308762,35.91,3289.0,71.0,55.79,46.06
1787688883.409496,32.91,3500.0,71.0,59.77,49.73
1787688883.510052,35.73,3417.0,70.0,58.26,48.29
1787688883.611375,34.15,3442.0,70.0,59.09,49.3
1787688883.711893,35.24,3421.0,70.0,58.56,48.52
1787688883.813279,36.51,3316.0,71.0,55.02,45.25
1787688883.913913,36.26,3232.0,71.0,55.23,45.28
1787688884.014763,32.61,3496.0,70.0,59.56,49.69
1787688884.115323,36.42,3281.0,73.0,56.0,46.08
1787688884.21601,36.62,3270.0,73.0,55.96,46.06
1787688884.317654,36.07,3324.0,70.0,56.24,46.45
1787688884.418291,32.84,3487.0,74.0,60.08,50.18
1787688884.518822,35.79,3399.0,71.0,57.72,47.79
1787688884.619751,33.75,3527.0,71.0,59.76,49.91
1787688884.72047,35.21,3349.0,71.0,57.41,47.5
1787688884.82127,36.52,3235.0,70.0,54.98,45.05
1787688884.923108,36.41,3312.0,73.0,56.02,46.2
1787688885.023757,32.59,3505.0,73.0,59.92,49.88
1787688885.124455,36.29,3258.0,71.0,54.89,45.05
1787688885.225061,36.16,3245.0,73.0,55.55,45.6
1787688885.326424,33.89,3317.0,70.0,55.51,45.79
1787688885.427054,33.92,3324.0,71.0,56.44,46.41
1787688885.527621,35.99,3303.0,73.0,55.32,45.47
1787688885.628532,32.78,3537.0,74.0,60.26,50.31
1787688885.731184,35.94,3546.0,71.0,59.31,49.48
1787688885.835531,34.86,3383.0,71.0,58.02,48.14
1787688885.935991,34.1,3379.0,73.0,58.78,48.58
1787688886.036667,36.43,3205.0,70.0,54.09,44.31
1787688886.1373,32.71,3495.0,73.0,60.06,50.14
1787688886.237909,36.14,3276.0,70.0,55.41,45.51
1787688886.34028,34.54,3290.0,71.0,54.63,45.01
1787688886.441033,34.43,3392.0,71.0,59.22,49.14
1787688886.541566,36.33,3277.0,70.0,55.8,45.96
1787688886.64214,32.87,3533.0,73.0,60.6,50.7
1787688886.742822,36.52,3158.0,71.0,53.35,43.53
1787688886.843526,32.9,3522.0,73.0,60.66,50.67
1787688886.944049,32.82,3536.0,73.0,60.41,50.44
1787688887.044623,32.4,3512.0,71.0,59.45,49.55
1787688887.145173,32.49,3522.0,71.0,60.36,50.37
1787688887.24589,36.21,3342.0,73.0,56.69,46.71
1787688887.350518,35.63,3342.0,70.0,55.34,45.86
1787688887.451296,33.62,3467.0,73.0,61.63,51.27
1787688887.551771,36.38,3285.0,73.0,56.47,46.52
1787688887.653078,33.23,3466.0,73.0,58.83,49.04
1787688887.753541,35.68,3427.0,71.0,59.32,49.26
1787688887.854272,36.92,3292.0,73.0,56.06,46.18
1787688887.954855,32.8,3516.0,73.0,59.92,50.0
1787688888.05547,35.59,3283.0,73.0,55.76,45.85
1787688888.156691,36.57,3298.0,69.0,55.88,46.06
1787688888.257311,32.87,3283.0,71.0,55.29,45.39
1787688888.358832,34.83,3410.0,70.0,57.68,47.85
1787688888.459401,33.44,3375.0,72.0,57.85,47.92
1787688888.560068,36.05,3221.0,70.0,55.15,45.26
1787688888.660791,32.66,3538.0,74.0,59.93,50.09
1787688888.761221,36.57,3273.0,73.0,56.18,46.21
1787688888.861781,36.62,3264.0,71.0,56.13,46.18
1787688888.966145,34.92,3449.0,70.0,56.99,47.5
1787688889.066674,33.53,3460.0,73.0,61.3,50.95
1787688889.167125,36.59,3218.0,73.0,54.91,45.04
1787688889.267788,35.96,3352.0,72.0,57.12,47.17
1787688889.368558,32.54,3540.0,73.0,59.71,49.86
1787688889.469143,36.06,3560.0,71.0,61.0,51.01
1787688889.56969,36.55,3282.0,71.0,56.75,46.81
1787688889.671013,32.65,3535.0,74.0,60.34,50.44
1787688889.771551,36.52,3248.0,71.0,55.14,45.22
1787688889.872205,36.81,3194.0,71.0,54.15,44.3
1787688889.976443,34.8,3363.0,70.0,55.67,46.22
1787688890.077228,33.69,3448.0,73.0,60.13,49.83
1787688890.177779,36.62,3126.0,71.0,53.44,43.51
1787688890.278399,36.81,3248.0,73.0,55.4,45.59
1787688890.379357,33.13,3511.0,73.0,60.15,50.23
1787688890.480013,36.23,3415.0,72.0,58.91,49.01
1787688890.582807,34.74,3370.0,69.0,56.12,46.38
1787688890.683343,33.64,3412.0,72.0,59.0,48.96
1787688890.783789,36.38,3312.0,72.0,56.55,46.58
1787688890.88548,36.05,3358.0,70.0,56.49,46.74
1787688890.986064,33.82,3481.0,71.0,60.69,50.61
1787688891.086749,36.18,3383.0,72.0,58.08,48.15
1787688891.18722,33.18,3542.0,71.0,60.44,50.54
1787688891.287863,36.82,3301.0,73.0,56.79,46.82
1787688891.388336,36.17,3309.0,70.0,55.77,45.91
1787688891.488891,33.09,3526.0,73.0,60.86,50.86
1787688891.589536,36.66,3291.0,71.0,55.82,45.97
1787688891.690101,33.15,3538.0,73.0,60.85,50.87
1787688891.790534,35.96,3348.0,72.0,56.67,46.78
1787688891.891822,33.9,3492.0,70.0,60.1,50.2
1787688891.992759,25.85,3201.0,68.0,43.64,33.86
1787688892.093447,35.85,2567.0,70.0,39.25,29.44
1787688892.194015,36.27,3318.0,69.0,56.13,46.17
1787688892.294563,32.65,3500.0,73.0,59.18,49.28
