cpu 0 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 0 siblings 0 1 -1 -1
cpu 1 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 1 siblings 0 1 -1 -1
cpu 2 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 0 siblings 2 3 -1 -1
cpu 3 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 1 siblings 2 3 -1 -1
cpu 4 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 0 siblings 4 5 -1 -1
cpu 5 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 1 siblings 4 5 -1 -1
cpu 6 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 0 siblings 6 7 -1 -1
cpu 7 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 1 siblings 6 7 -1 -1
cpu 8 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 0 siblings 8 9 -1 -1
cpu 9 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 1 siblings 8 9 -1 -1
cpu 10 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 0 siblings 10 11 -1 -1
cpu 11 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 1 siblings 10 11 -1 -1
cpu 12 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 0 siblings 12 13 -1 -1
cpu 13 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 1 siblings 12 13 -1 -1
cpu 14 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 0 siblings 14 15 -1 -1
cpu 15 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 1 siblings 14 15 -1 -1
cpu 16 pkg 0 die 0 l3 0 node 0 lnode 0 core 32 ht_id 0 siblings 16 -1 -1 -1
cpu 17 pkg 0 die 0 l3 0 node 0 lnode 0 core 33 ht_id 0 siblings 17 -1 -1 -1
cpu 18 pkg 0 die 0 l3 0 node 0 lnode 0 core 34 ht_id 0 siblings 18 -1 -1 -1
cpu 19 pkg 0 die 0 l3 0 node 0 lnode 0 core 35 ht_id 0 siblings 19 -1 -1 -1
cpu 20 pkg 0 die 0 l3 0 node 0 lnode 0 core 36 ht_id 0 siblings 20 -1 -1 -1
cpu 21 pkg 0 die 0 l3 0 node 0 lnode 0 core 37 ht_id 0 siblings 21 -1 -1 -1
cpu 22 pkg 0 die 0 l3 0 node 0 lnode 0 core 38 ht_id 0 siblings 22 -1 -1 -1
cpu 23 pkg 0 die 0 l3 0 node 0 lnode 0 core 39 ht_id 0 siblings 23 -1 -1 -1
Time_Of_Day_Seconds	Busy%	Bzy_MHz	PkgTmp	PkgWatt	CorWatt
1788466770.840447	18.88	3443	70	47.09	38.00
1788466770.941113	18.88	3400	69	45.78	36.80
1788466771.042303	16.89	3442	69	46.32	37.48
1788466771.142714	17.91	3504	71	48.11	39.09
1788466771.243110	18.76	3348	69	43.54	34.81
1788466771.343608	14.44	3477	73	46.25	37.48
1788466771.443972	18.90	3348	72	46.35	37.30
1788466771.544613	18.82	3432	69	47.20	37.73
1788466771.644952	19.39	3372	70	46.85	38.02
1788466771.745602	14.25	3521	69	46.96	37.59
1788466771.845946	18.92	3505	71	48.90	39.33
1788466771.946488	19.09	3163	70	43.42	34.00
1788466772.048381	18.55	3299	69	44.72	35.43
1788466772.148864	14.90	3417	70	45.92	37.04
1788466772.249216	20.68	3344	70	46.61	37.45
1788466772.349763	14.45	3355	69	43.97	35.31
1788466772.450312	18.75	3315	70	44.68	35.66
1788466772.551332	15.81	3506	69	46.15	37.78
1788466772.651833	17.56	3379	71	46.56	37.54
1788466772.752278	19.34	3376	70	46.54	37.15
1788466772.852785	14.46	3095	68	41.17	31.57
1788466772.953287	19.33	3136	68	42.02	32.57
1788466773.053709	19.17	3281	68	45.62	35.99
1788466773.154311	14.28	3518	70	46.80	37.78
1788466773.255003	19.28	3034	65	40.50	31.37
1788466773.355630	19.70	3134	71	40.62	31.49
1788466773.455981	15.37	3518	73	47.51	38.42
1788466773.556449	18.76	3292	68	45.06	35.96
1788466773.657470	15.51	2930	71	37.38	27.94
1788466773.758282	18.57	3264	69	43.51	34.27
1788466773.858678	19.09	3158	69	42.99	33.39
1788466773.959425	19.20	2867	67	35.30	26.14
1788466774.060052	14.50	3009	69	38.55	29.51
1788466774.160624	19.10	2851	68	36.28	27.23
1788466774.261208	19.39	3096	71	41.70	32.60
1788466774.363313	16.91	3270	70	43.96	35.14
1788466774.463779	16.71	3204	69	42.00	32.94
1788466774.564283	20.35	3430	69	47.35	38.21
1788466774.664676	14.46	3069	69	38.68	30.37
1788466774.765359	18.66	2468	66	28.10	19.07
1788466774.866016	19.13	2628	66	32.22	23.00
1788466774.967842	15.75	3248	70	41.42	32.83
1788466775.068362	17.29	3035	66	40.22	31.01
1788466775.168856	19.16	3230	71	44.01	34.77
1788466775.269486	14.42	3085	65	39.76	30.63
1788466775.370397	14.36	2877	65	35.20	26.87
1788466775.470882	16.69	2801	67	33.27	24.89
1788466775.571464	16.72	3362	67	44.33	35.53
1788466775.672116	21.60	2992	69	38.70	29.54
1788466775.772729	14.70	2656	65	31.79	23.07
1788466775.873147	19.07	3055	69	40.65	31.15
1788466775.973591	19.19	3214	69	44.91	35.91
1788466776.074209	14.38	3340	69	44.02	35.39
1788466776.174663	19.04	3224	68	43.46	34.25
1788466776.275525	18.80	2932	66	38.48	29.60
1788466776.376064	14.97	2986	65	38.83	29.80
1788466776.476424	19.34	2493	70	29.40	20.43
1788466776.577029	14.56	3250	68	42.53	33.59
1788466776.677515	18.80	2622	65	29.86	20.97
1788466776.778206	19.55	3090	70	41.71	32.06
1788466776.879080	15.28	3417	66	45.45	36.24
1788466776.979561	18.87	2543	66	28.41	19.42
1788466777.079931	14.45	3073	70	38.71	29.71
1788466777.180402	19.13	3178	71	44.20	34.60
1788466777.281313	16.59	3426	70	45.72	36.60
1788466777.381930	16.46	2944	67	36.00	27.18
1788466777.482406	19.18	2472	65	31.18	21.97
1788466777.582950	14.27	2731	66	33.05	24.71
1788466777.683591	19.84	3174	66	43.39	34.45
1788466777.785326	18.52	2871	68	38.70	29.18
1788466777.886222	15.12	2800	65	34.57	25.15
1788466777.987070	19.96	3007	70	39.18	29.99
1788466778.087839	14.44	2869	66	35.59	26.84
1788466778.188485	19.24	2669	66	34.07	24.77
1788466778.289032	18.95	3299	67	44.08	34.72
1788466778.389429	14.40	3348	67	44.00	34.72
1788466778.489954	19.03	3074	65	39.70	30.66
1788466778.590711	19.46	2706	73	35.36	26.46
1788466778.691464	19.16	3141	66	43.33	34.58
1788466778.791914	14.15	2820	69	34.82	25.75
1788466778.892371	19.13	2978	68	39.05	29.79
1788466778.993029	19.17	2755	65	35.35	25.94
1788466779.094860	17.91	3220	67	42.20	33.68
1788466779.195509	16.95	3445	70	48.03	38.65
1788466779.295855	19.17	3286	71	45.36	36.36
1788466779.396752	14.93	3453	70	46.07	37.21
1788466779.497267	18.66	3152	72	42.71	33.69
1788466779.598302	19.27	3221	66	43.94	34.33
1788466779.698793	19.47	2532	69	30.17	21.38
1788466779.799530	14.10	2574	69	30.33	21.68
1788466779.899904	18.72	3485	73	47.72	38.39
1788466780.000334	18.93	3435	71	47.52	38.01
1788466780.100721	18.57	3417	73	45.67	36.75
1788466780.201170	14.40	3534	73	46.56	37.93
1788466780.301623	20.25	3521	73	48.67	39.59
1788466780.403965	17.87	3021	69	36.85	28.56
1788466780.504511	15.55	3372	73	45.77	36.64
1788466780.605048	19.23	3330	71	46.77	37.39
1788466780.705556	18.98	3452	71	46.94	38.09
1788466780.808016	17.30	3273	69	44.54	35.65
1788466780.908583	16.25	3036	65	40.85	31.15
1788466781.009051	19.48	2597	68	33.45	24.27
1788466781.109558	19.02	3298	69	44.05	35.00
1788466781.210202	14.54	3284	69	43.66	34.54
1788466781.310623	19.14	3012	67	40.38	31.20
1788466781.411041	20.17	3009	70	39.22	30.09
1788466781.511370	14.95	3402	71	44.12	35.81
1788466781.611780	19.02	3362	68	46.72	37.10
1788466781.712209	19.34	3297	70	44.81	35.63
1788466781.813477	15.33	3180	67	42.03	33.08
1788466781.914058	17.91	3168	65	40.56	31.54
1788466782.014509	19.21	2889	69	38.45	29.36
1788466782.114895	18.55	3209	70	43.85	34.55
1788466782.215323	14.30	3434	70	45.01	36.19
1788466782.315749	14.53	3361	73	44.00	35.18
1788466782.416426	14.38	3331	66	44.35	35.37
1788466782.517809	18.04	3253	70	43.67	35.16
1788466782.618519	16.72	3169	68	41.06	32.02
1788466782.719151	19.09	2883	66	36.53	27.66
1788466782.826943	15.41	2640	65	31.88	23.26
1788466782.927512	17.94	3181	67	43.71	34.39
1788466783.028393	19.32	2622	66	33.12	23.95
1788466783.128767	19.14	3024	70	39.18	30.03
1788466783.229705	14.44	3060	65	39.13	30.10
1788466783.330418	19.22	2693	66	33.15	24.06
1788466783.431075	19.12	2494	69	29.46	20.60
1788466783.533479	14.88	3361	69	43.09	34.69
1788466783.633930	18.72	2939	66	39.55	30.42
1788466783.734512	20.33	3336	71	46.48	37.25
1788466783.835076	14.54	3256	66	43.06	34.20
1788466783.935459	19.22	2963	69	40.34	31.15
1788466784.036042	19.22	2828	69	36.70	27.47
1788466784.137610	15.87	2991	66	39.29	30.33
1788466784.238281	17.94	2725	67	35.42	26.44
1788466784.338923	19.05	3184	68	43.16	33.76
1788466784.439383	19.06	2369	69	26.33	17.40
1788466784.540163	14.02	2543	65	30.30	21.62
1788466784.640747	19.06	3048	68	40.91	32.06
1788466784.741204	19.04	3073	70	40.71	31.59
1788466784.845563	18.67	3280	69	44.01	35.12
1788466784.945941	16.00	3255	69	43.76	34.69
1788466785.046488	19.11	3129	69	41.33	32.47
1788466785.147346	14.47	2879	66	35.63	26.69
1788466785.247823	19.21	2765	66	36.54	27.17
1788466785.348185	19.13	3226	68	45.46	36.05
1788466785.448672	18.91	3322	70	44.63	35.89
1788466785.549336	14.59	3299	67	43.65	34.58
1788466785.649868	19.39	2891	66	37.31	28.09
1788466785.750349	19.50	2955	65	39.05	30.08
1788466785.850928	14.50	2887	66	35.42	26.81
1788466785.951474	19.04	2784	70	33.59	24.33
1788466786.052437	20.18	3198	67	42.51	33.23
1788466786.152791	14.61	3156	70	40.58	31.48
1788466786.253409	19.11	3227	70	43.71	34.69
1788466786.354011	19.32	3336	70	47.43	37.71
1788466786.456126	15.02	3368	67	44.44	34.94
1788466786.556598	18.21	3076	69	40.56	30.87
1788466786.657319	19.24	3291	69	45.08	35.40
1788466786.757834	19.36	2745	71	35.05	25.43
1788466786.858289	14.42	3539	73	47.26	38.19
1788466786.958646	18.96	3342	72	47.09	37.39
1788466787.059142	19.02	3383	71	47.51	37.96
1788466787.159534	19.00	3360	71	45.95	37.28
1788466787.260154	15.47	3541	69	48.36	39.06
1788466787.360616	19.15	3050	69	40.77	31.23
1788466787.461261	15.72	3496	72	46.80	38.04
1788466787.561991	17.47	3450	69	46.05	37.12
1788466787.663237	19.46	3101	68	41.47	32.57
1788466787.763636	19.89	2736	70	34.76	24.97
1788466787.864177	14.44	3315	69	44.00	34.45
1788466787.964543	18.86	3400	70	46.58	37.47
1788466788.064956	18.84	3412	69	48.25	38.77
1788466788.165304	18.86	3380	71	45.38	36.65
1788466788.265814	14.30	3477	72	46.95	37.80
1788466788.366273	20.04	3436	71	48.09	38.55
1788466788.466867	16.92	3374	71	43.92	35.11
1788466788.567375	16.02	3309	66	44.15	34.84
1788466788.668128	14.21	2687	65	32.37	24.12
1788466788.768648	13.92	2029	66	22.86	13.92
1788466788.869201	18.77	3315	69	43.24	34.30
1788466788.969571	14.32	3327	67	43.47	34.72
1788466789.070386	18.62	2965	68	36.85	27.71
1788466789.170857	19.01	3184	71	44.45	34.94
1788466789.271275	14.50	3457	71	45.85	36.74
1788466789.371845	19.05	3232	68	44.98	35.45
1788466789.473419	17.97	3265	70	43.60	34.53
1788466789.573760	16.63	3372	68	44.88	35.93
1788466789.676642	16.62	2962	66	39.07	30.07
1788466789.777244	17.42	3152	68	44.01	34.42
1788466789.877752	19.05	3073	68	41.20	31.74
1788466789.978228	19.50	2489	68	31.37	22.23
1788466790.078988	14.39	3283	69	42.88	33.81
1788466790.179333	18.96	3192	68	43.28	33.81
1788466790.279749	19.26	2875	71	37.63	28.48
1788466790.381124	18.00	3277	68	45.66	36.74
1788466790.481618	14.80	3150	69	41.26	31.77
1788466790.582038	20.33	3063	71	41.94	32.53
1788466790.682498	14.29	2674	68	32.58	23.66
1788466790.782910	19.04	3312	69	44.56	35.22
1788466790.883344	18.56	3439	71	46.21	36.70
1788466790.984005	18.88	2972	71	39.31	30.24
1788466791.084411	14.41	3447	69	46.26	37.41
1788466791.185002	18.88	3306	69	44.82	35.23
1788466791.285453	19.01	3041	69	40.52	31.16
1788466791.386328	17.41	3445	73	45.98	37.35
1788466791.486724	15.49	3457	70	46.98	38.01
1788466791.587067	18.88	3201	69	42.91	33.56
1788466791.687936	19.68	2533	71	31.30	22.02
1788466791.788751	15.72	3298	68	43.79	34.45
1788466791.889536	19.63	2562	65	33.53	24.44
1788466791.990353	14.05	2367	65	27.19	18.59
1788466792.090789	19.27	3125	67	41.04	31.97
1788466792.191209	18.94	3318	68	44.55	35.59
1788466792.294622	17.60	3384	68	44.61	36.16
1788466792.394972	15.93	3384	69	46.85	37.26
1788466792.495440	19.17	3103	70	41.29	32.21
1788466792.596383	17.00	2320	65	28.00	19.48
1788466792.697145	16.28	2480	65	28.89	19.72
1788466792.797690	20.07	3080	68	41.69	32.12
1788466792.898157	15.24	3494	71	47.14	37.60
1788466792.998689	18.98	3387	70	46.62	37.36
1788466793.099293	14.53	3353	71	44.39	35.33
1788466793.199786	18.78	3007	65	37.93	28.46
1788466793.302256	16.82	2416	65	28.89	19.84
1788466793.402890	17.16	3093	68	42.34	33.20
1788466793.503366	18.95	3314	67	46.34	36.84
1788466793.603756	18.91	3360	70	45.45	36.09
1788466793.704430	14.64	3297	70	42.77	33.55
1788466793.804849	19.02	3380	71	45.85	36.69
1788466793.905535	20.46	3061	73	41.73	32.13
1788466794.005903	14.76	3215	69	42.09	33.24
1788466794.106459	19.63	3070	67	42.08	32.53
1788466794.207056	18.79	3056	68	40.32	30.87
1788466794.310061	14.60	2338	65	26.36	17.49
1788466794.410658	18.58	2476	65	29.43	19.93
1788466794.511256	18.83	3289	69	43.69	34.40
1788466794.612426	18.29	3224	69	44.24	35.22
1788466794.713012	14.56	3466	71	46.87	37.48
1788466794.814866	0.34	2123	64	13.82	5.86
1788466794.915613	16.45	2186	68	24.65	15.12
1788466795.016019	18.29	3413	70	47.43	38.01
1788466795.116528	19.12	3256	70	45.26	35.98
1788466795.217477	14.40	2865	65	35.94	26.77
1788466795.317990	19.17	3018	70	40.97	31.44
1788466795.418536	19.15	3115	66	42.04	32.49
1788466795.521065	16.26	3143	66	40.44	31.38
1788466795.621670	17.25	2753	65	35.90	26.46
1788466795.722273	19.77	3121	66	42.49	33.17
1788466795.822696	18.96	3317	68	45.17	35.66
1788466795.924639	15.06	2821	66	34.75	25.82
1788466796.025216	18.46	2959	65	39.38	30.06
1788466796.125878	20.39	2872	69	37.60	28.17
1788466796.226220	14.66	3438	70	45.73	37.04
1788466796.326745	19.01	3247	69	44.82	35.38
1788466796.427401	18.59	2902	67	36.55	27.49
1788466796.529459	14.60	2188	67	24.26	15.32
1788466796.630236	18.81	2914	64	37.78	28.67
1788466796.730706	19.08	2725	69	32.90	24.02
1788466796.834405	18.12	3149	67	40.27	31.11
1788466796.935070	14.70	3210	65	42.79	33.40
1788466797.035919	19.06	2496	65	30.08	20.92
1788466797.136493	19.09	3086	69	41.84	32.74
1788466797.237173	14.90	2298	65	27.56	18.39
1788466797.338088	19.98	2986	65	39.75	30.80
1788466797.439524	16.66	2533	66	28.44	20.03
1788466797.540074	16.63	3121	66	42.46	33.10
1788466797.644545	19.39	2830	68	34.29	25.51
1788466797.746423	17.29	2731	65	35.56	26.48
1788466797.846794	16.27	3075	67	38.96	29.96
1788466797.947267	19.18	3104	68	42.89	33.41
1788466798.047947	14.43	3331	67	43.10	34.52
1788466798.148573	19.19	3173	69	43.95	34.82
1788466798.249216	19.18	2440	68	29.47	20.90
1788466798.350024	13.93	2249	65	25.69	16.80
1788466798.450455	20.16	2866	71	36.10	27.15
1788466798.550972	14.68	3297	68	42.00	33.78
1788466798.651452	19.10	2982	68	39.42	30.45
1788466798.752152	14.05	2384	65	27.14	18.47
1788466798.853118	19.32	2120	65	24.55	15.18
1788466798.956278	17.60	2825	68	33.62	24.89
1788466799.056701	15.57	3275	69	44.20	34.76
1788466799.157241	19.60	2619	68	33.71	24.36
1788466799.257573	14.33	3343	69	43.08	34.26
1788466799.358467	18.27	3240	66	44.74	35.44
1788466799.458837	16.15	2525	71	28.51	18.94
1788466799.559397	14.30	3342	67	44.44	34.97
1788466799.660294	20.59	3373	68	47.01	37.52
1788466799.761045	16.54	2373	65	27.33	18.13
1788466799.861780	16.98	3006	65	39.44	30.00
1788466799.962343	19.55	2917	66	36.98	27.49
1788466800.062852	18.91	2607	70	30.86	21.64
1788466800.163265	14.35	3456	71	45.65	36.69
1788466800.263617	18.91	3332	71	46.36	36.99
1788466800.364204	19.11	3263	68	44.77	35.61
1788466800.464598	18.89	2527	66	28.47	20.03
1788466800.565536	14.39	2994	65	37.86	28.76
1788466800.666084	19.17	2791	68	36.92	27.77
1788466800.766721	19.20	3216	68	43.14	34.21
1788466800.867215	15.42	3195	65	41.78	32.85
1788466800.968188	19.22	2671	65	33.01	23.76
1788466801.070309	16.59	2687	67	30.47	22.08
1788466801.170749	16.60	3338	73	45.95	36.79
1788466801.271114	19.02	3440	68	47.70	38.00
1788466801.371778	19.35	2458	71	31.30	22.17
1788466801.472236	14.35	3312	68	43.10	34.48
1788466801.572901	14.13	2461	65	28.02	19.92
1788466801.673498	14.22	2319	65	26.67	17.99
1788466801.774191	19.20	2823	66	36.18	26.73
1788466801.874884	19.10	3151	68	41.22	32.32
1788466801.975716	15.29	2911	68	35.88	26.92
1788466802.076271	19.08	2308	65	26.27	17.32
1788466802.178147	14.49	2329	64	25.72	17.27
1788466802.278502	18.82	2293	69	28.25	19.19
1788466802.378943	19.15	3168	71	42.42	33.45
1788466802.482039	16.83	3326	69	43.99	35.20
1788466802.582609	16.26	3134	67	41.19	32.15
1788466802.683283	18.91	3034	66	37.85	28.80
1788466802.783832	19.06	3428	71	45.49	36.41
1788466802.889506	16.39	3186	66	41.08	32.14
1788466802.990002	16.97	2963	70	40.42	31.02
1788466803.090369	20.60	3319	69	45.98	36.74
1788466803.190894	14.34	3431	70	45.37	36.45
1788466803.291323	18.93	3349	70	46.47	36.96
1788466803.391847	19.00	3216	71	42.61	33.78
1788466803.492380	14.26	3187	67	41.04	32.08
1788466803.592794	18.91	3253	69	44.23	35.18
1788466803.693270	17.95	3271	70	43.31	34.54
1788466803.794008	15.79	3100	66	40.58	31.16
1788466803.894503	15.77	2151	68	23.76	14.30
1788466803.995891	15.33	3337	67	44.08	34.90
1788466804.096336	17.91	3190	68	43.20	33.60
1788466804.197156	20.72	2841	67	37.17	27.84
1788466804.297820	14.43	3026	65	37.95	29.33
1788466804.398882	19.12	2738	66	34.05	24.68
1788466804.499421	19.48	2406	66	27.90	19.14
1788466804.600004	14.36	3070	71	38.36	29.74
1788466804.700477	18.70	3423	70	45.42	36.41
1788466804.800932	19.08	3110	67	40.91	31.73
1788466804.901360	19.11	3066	67	41.12	31.96
1788466805.001844	14.47	3039	69	38.19	29.63
1788466805.102273	19.07	3339	69	46.22	37.07
1788466805.202717	19.22	3179	69	42.76	33.69
1788466805.303305	19.12	3141	69	42.15	33.45
1788466805.403893	15.80	3263	68	42.01	33.34
1788466805.504349	19.27	2774	70	33.53	24.80
1788466805.606894	14.96	2796	66	33.38	24.35
1788466805.707298	18.23	3170	68	43.93	34.09
1788466805.808302	19.21	2810	68	36.65	27.18
1788466805.910839	18.00	2964	68	36.37	26.93
1788466806.011262	15.80	3431	70	46.85	37.66
1788466806.111824	19.10	3367	71	46.03	36.45
1788466806.213387	16.41	2897	65	37.38	28.26
1788466806.313823	17.04	3377	68	46.01	36.89
1788466806.414387	19.81	2879	68	37.47	27.89
1788466806.514880	15.15	3383	71	44.52	35.75
1788466806.615330	19.34	2995	70	39.98	30.81
1788466806.715720	14.33	3507	67	46.18	37.59
1788466806.816176	19.17	3312	68	46.51	36.77
1788466806.918647	17.33	3021	70	38.89	29.50
1788466807.019398	16.20	2887	68	37.61	27.82
1788466807.119871	18.95	3249	69	43.86	34.57
1788466807.220309	19.04	3315	68	45.54	36.24
1788466807.322202	16.51	3369	68	44.40	35.51
1788466807.422707	16.94	3286	70	44.77	35.71
1788466807.523193	20.21	3411	68	47.48	38.37
1788466807.623599	14.41	3000	68	36.82	28.55
1788466807.724294	19.44	3097	70	41.82	32.62
1788466807.824798	19.08	3096	71	41.42	32.17
1788466807.925170	14.47	3361	68	44.49	35.39
1788466808.025593	14.21	2520	67	29.34	20.84
1788466808.132986	10.89	2334	65	22.68	13.93
1788466808.233530	15.82	2727	67	36.34	26.91
1788466808.333886	19.19	3140	71	43.11	33.82
1788466808.434327	18.98	3236	67	44.21	34.65
1788466808.534679	14.48	3311	70	42.65	34.04
1788466808.635098	20.33	3438	66	46.53	37.26
1788466808.735783	17.24	3407	70	46.07	37.05
1788466808.836288	16.21	3323	69	47.04	37.40
1788466808.936776	19.29	3188	72	43.34	34.04
1788466809.037304	19.00	3341	69	45.58	36.58
1788466809.139281	15.72	3120	71	39.54	30.67
1788466809.239804	17.68	2791	66	34.41	25.09
1788466809.340188	19.13	2765	68	35.35	25.96
1788466809.442335	19.06	2938	68	35.93	26.89
1788466809.542793	14.37	3409	72	45.36	36.24
1788466809.643370	19.16	3306	69	44.68	35.24
1788466809.743884	20.01	3360	67	45.81	36.53
1788466809.844339	14.91	3535	69	47.46	38.30
1788466809.944715	19.02	3318	68	45.82	36.22
1788466810.045217	19.23	2999	70	40.90	31.57
1788466810.145682	14.38	2925	71	36.05	27.52
1788466810.246114	18.77	3441	73	48.09	38.60
1788466810.346584	19.09	3129	67	42.18	33.11
1788466810.447779	19.08	2822	67	34.42	25.91
1788466810.548246	14.45	3091	71	39.69	30.95
1788466810.648811	18.97	3380	71	46.15	37.00
1788466810.749169	19.37	3406	71	47.18	37.87
1788466810.850278	16.77	2502	65	32.38	23.06
1788466810.950844	18.31	3115	68	42.81	33.91
1788466811.051312	19.25	3283	67	44.76	35.99
1788466811.151811	14.28	2691	65	32.50	23.93
1788466811.252405	19.23	3158	68	43.38	34.32
1788466811.352873	19.31	2753	68	34.68	25.57
1788466811.453901	15.93	2989	66	37.78	29.14
1788466811.554375	17.88	2985	73	39.91	30.90
1788466811.654962	18.72	3449	71	46.79	37.82
1788466811.755684	19.45	3286	69	45.82	36.77
1788466811.856194	14.26	3245	68	42.66	33.00
1788466811.956823	18.94	3248	69	44.16	34.97
1788466812.057400	19.73	2781	69	35.14	26.10
1788466812.158059	15.02	2942	65	36.67	27.61
1788466812.258807	18.91	2509	66	29.37	20.29
1788466812.362729	16.82	2225	65	24.37	15.83
1788466812.463260	15.93	2926	67	38.12	28.54
1788466812.563698	18.92	3301	69	43.94	34.67
1788466812.664306	18.93	3080	65	39.88	30.41
1788466812.766528	15.17	2628	68	30.64	21.88
1788466812.867358	18.29	3193	67	43.96	34.14
1788466812.967949	18.96	3469	71	47.41	37.97
1788466813.068494	19.40	3097	68	39.61	30.81
1788466813.169189	14.45	3428	67	45.51	36.89
1788466813.269642	20.08	3412	70	47.04	37.76
1788466813.370391	17.49	3267	71	43.15	33.62
1788466813.471049	15.76	3452	72	46.16	37.36
1788466813.571461	18.95	3330	69	46.30	37.20
1788466813.672101	19.15	2856	66	35.12	26.16
1788466813.773363	15.12	2392	66	27.54	19.26
1788466813.873966	18.00	2958	65	38.65	29.16
1788466813.974504	19.09	3084	68	39.14	29.94
1788466814.074997	19.19	3211	69	43.70	34.26
1788466814.175638	14.39	3294	69	42.85	33.97
1788466814.276409	15.88	3045	66	40.60	30.82
1788466814.376812	14.60	2794	70	35.74	26.06
1788466814.478359	16.79	2566	66	31.25	21.76
1788466814.578749	18.69	3180	69	44.13	34.35
1788466814.680406	17.88	2948	66	38.52	28.96
1788466814.780912	15.80	3391	71	46.98	37.26
1788466814.881669	18.98	3340	66	45.61	35.92
1788466814.982044	19.21	2722	71	33.40	23.78
1788466815.083615	15.13	3333	70	44.12	34.62
1788466815.184324	18.58	3230	69	44.21	34.45
1788466815.284842	19.40	2937	70	40.58	30.99
1788466815.385430	18.04	2675	68	34.45	24.83
1788466815.486221	15.20	2542	65	30.26	20.78
1788466815.586947	19.37	2880	65	37.93	28.26
1788466815.688191	20.18	2236	65	26.69	17.15
1788466815.788804	15.49	2965	65	37.83	28.19
1788466815.889445	18.96	2332	66	29.09	19.48
1788466815.989867	14.94	2766	70	34.20	24.63
1788466816.090421	18.43	3294	66	44.85	35.17
1788466816.191007	19.56	3080	68	40.85	31.28
1788466816.291587	19.49	3210	69	43.92	34.17
1788466816.391967	14.57	3217	68	42.69	32.91
1788466816.492661	19.34	2946	66	37.65	28.05
1788466816.593166	19.05	2624	67	33.36	23.68
1788466816.695516	15.75	2743	65	33.89	24.51
1788466816.796502	17.40	3196	66	42.98	33.23
1788466816.897153	20.46	3060	70	41.06	31.32
1788466816.997551	14.57	3397	70	45.25	35.62
1788466817.098503	19.17	3116	65	42.14	32.50
1788466817.198881	19.25	2667	71	32.43	22.90
1788466817.299848	15.49	3147	68	41.44	31.81
1788466817.400245	18.10	3133	69	41.82	32.14
1788466817.500949	19.20	3278	69	45.02	35.37
1788466817.601327	19.10	3210	67	43.74	34.01
1788466817.701796	14.57	3513	73	47.14	37.48
1788466817.802149	18.94	3351	69	46.56	36.78
1788466817.902670	19.17	3333	67	45.81	36.09
1788466818.004519	18.99	3091	70	39.34	29.75
1788466818.105251	16.19	3066	65	40.48	30.67
1788466818.205971	19.36	2819	68	36.12	26.56
1788466818.306551	15.97	3125	67	41.92	32.06
1788466818.406924	19.70	3225	73	44.90	35.14
1788466818.507424	19.36	3383	71	47.09	37.40
1788466818.608990	16.60	3033	69	38.51	28.97
1788466818.709618	17.18	2643	70	32.67	22.94
1788466818.809995	19.43	3169	71	43.21	33.58
1788466818.910455	19.42	3132	68	43.01	33.29
1788466819.011149	14.64	3426	68	45.87	36.27
1788466819.112090	19.19	2959	65	38.42	28.75
1788466819.212523	19.70	2559	68	30.60	20.99
1788466819.313078	15.64	3386	70	45.36	35.75
1788466819.413432	19.11	3005	70	40.11	30.47
1788466819.514047	14.63	3204	66	41.93	32.34
1788466819.614493	19.46	2839	68	38.39	28.68
1788466819.715040	19.58	3203	68	43.31	33.62
1788466819.815416	14.49	3446	68	46.48	36.78
1788466819.915888	19.33	2895	70	38.31	28.73
1788466820.016268	14.47	3437	70	46.86	37.09
1788466820.116808	14.47	3143	66	40.79	31.18
1788466820.217331	14.57	3290	67	44.13	34.40
1788466820.318010	20.68	3034	71	40.56	30.89
1788466820.418523	14.49	3170	65	41.57	31.87
1788466820.519167	19.31	3168	71	44.09	34.40
1788466820.622215	15.98	3050	66	39.53	30.16
1788466820.722777	17.91	3017	66	41.20	31.34
1788466820.823192	19.18	3291	69	45.88	36.20
1788466820.923721	14.63	3322	68	44.53	34.84
1788466821.024632	16.75	3100	64	37.48	27.88
1788466821.125211	17.85	2287	65	25.69	16.08
1788466821.226493	16.86	2676	65	32.43	22.90
1788466821.327480	16.87	2850	65	37.00	27.50
1788466821.427861	20.49	3184	70	43.85	34.11
1788466821.528582	14.52	3010	66	38.99	29.32
