epoch_s,monotonic_s,system_percent,process_percent,frequency_mhz,package_temp_c,rss_mib
1788466610.8729134,99931.047780332,11.4,293.7,3.666208333333333,57.0,754.5
1788466611.011322,99931.186189059,10.8,274.9,2.7019999999999995,59.0,754.5
1788466611.1900256,99931.364892504,11.7,291.0,3.5660833333333333,59.0,754.50390625
1788466611.3265996,99931.501466591,9.3,285.6,3.5662083333333325,59.0,754.50390625
1788466611.466606,99931.641473082,9.6,278.4,2.1016250000000003,59.0,754.50390625
1788466611.6057067,99931.780573733,10.0,294.4,2.6098749999999993,59.0,754.5078125
1788466611.743225,99931.918092099,12.7,298.6,2.738583333333333,59.0,754.5078125
1788466611.878391,99932.05325801,9.6,280.8,3.4998333333333327,59.0,754.5078125
1788466612.0206413,99932.19550856,13.2,281.4,2.2912916666666665,59.0,754.5078125
1788466612.1674476,99932.342314497,12.9,286.2,3.3445416666666663,58.0,754.5078125
1788466612.350993,99932.525860184,10.1,272.4,2.032583333333333,58.0,754.5078125
1788466612.490022,99932.664888882,10.8,287.7,2.661041666666667,58.0,754.5078125
1788466612.6339283,99932.808795056,12.1,291.9,3.571166666666666,58.0,754.5078125
1788466612.768892,99932.943759237,11.7,288.9,2.1321250000000007,58.0,754.5078125
1788466612.916994,99933.091861101,11.7,276.8,2.1473333333333327,58.0,754.5078125
1788466613.0565965,99933.231463473,11.6,286.6,2.983541666666666,58.0,754.5078125
1788466613.1908174,99933.365684288,11.7,298.1,3.4460833333333327,58.0,754.5078125
1788466613.3275392,99933.502406331,10.4,277.8,2.1143333333333336,57.0,754.5078125
1788466613.507418,99933.682284998,13.6,289.1,3.484875,57.0,754.5078125
1788466613.64661,99933.82147719,13.7,280.0,2.797875,57.0,754.5078125
1788466613.7902942,99933.965161726,11.8,285.5,3.5942500000000006,57.0,754.5078125
1788466613.926487,99934.101354075,12.6,279.0,3.6664166666666653,57.0,754.5078125
1788466614.0641525,99934.239019626,13.1,297.7,2.3873333333333338,57.0,754.51171875
1788466614.2051075,99934.379974778,10.9,283.8,2.228333333333334,57.0,754.51171875
1788466614.3395493,99934.514416388,10.8,282.3,3.1212499999999985,57.0,754.51171875
1788466614.4767494,99934.651616588,9.3,291.4,2.6969583333333333,58.0,754.51171875
1788466614.6631682,99934.838035348,10.9,284.7,2.1322083333333337,58.0,754.51953125
1788466614.8007236,99934.97559042,12.0,283.2,2.4961250000000006,58.0,754.51953125
1788466614.9387474,99935.113614304,11.5,297.5,3.6665416666666655,58.0,754.51953125
1788466615.1663926,99935.341259864,3.9,123.0,1.0003333333333337,58.0,754.5234375
1788466615.4829838,99935.657850973,10.5,281.2,3.5663749999999985,58.0,754.5234375
1788466615.6178555,99935.792722373,12.0,289.2,3.0705416666666667,56.0,754.5234375
1788466615.7987237,99935.97359084,11.9,292.9,2.0345833333333334,56.0,754.5234375
1788466615.948958,99936.123824938,11.6,286.3,3.5906249999999997,56.0,754.5234375
1788466616.084661,99936.259528108,10.5,272.3,3.5666249999999984,56.0,754.5234375
1788466616.2182224,99936.393089195,10.9,284.8,3.5663333333333322,56.0,754.5234375
1788466616.3528588,99936.527725785,11.9,282.2,3.2423749999999996,56.0,754.5234375
1788466616.4908154,99936.665682602,9.4,268.1,1.9996666666666671,56.0,754.5234375
1788466616.6261837,99936.80105081,13.5,287.5,2.359375,56.0,754.5234375
1788466616.7658587,99936.940725652,13.2,286.4,2.1687916666666665,57.0,754.5234375
1788466616.9538517,99937.128718809,11.4,292.9,2.164,57.0,754.5234375
1788466617.0902507,99937.26511767,13.2,286.0,3.5664166666666657,57.0,754.5234375
1788466617.2269351,99937.401802087,11.6,299.4,2.7662083333333336,57.0,754.5234375
1788466617.3639946,99937.538861531,10.1,285.0,3.5664166666666657,57.0,754.5234375
1788466617.4964964,99937.671363328,13.1,301.9,3.5205000000000006,57.0,754.5234375
1788466617.633753,99937.808619973,12.4,298.7,2.741541666666667,57.0,754.5234375
1788466617.7707283,99937.945595642,12.1,292.0,2.120708333333333,57.0,754.5234375
1788466617.9067829,99938.081650043,10.5,286.6,2.2187083333333333,60.0,754.5234375
1788466618.093384,99938.268251004,13.3,289.4,2.191291666666667,60.0,754.5234375
1788466618.2305095,99938.405376638,10.9,276.6,3.0803333333333334,60.0,754.5234375
1788466618.3694208,99938.544287777,11.1,288.5,3.5662499999999997,60.0,754.5234375
1788466618.5056145,99938.680481568,11.3,286.0,3.036416666666667,60.0,754.5234375
1788466618.6409428,99938.815809792,11.9,288.5,3.568083333333332,60.0,754.5234375
1788466618.7762196,99938.951086582,16.2,295.7,3.5663749999999994,60.0,754.5234375
1788466618.9127111,99939.087578527,10.2,292.9,2.2422916666666675,60.0,754.5234375
1788466619.0518773,99939.226744578,10.2,279.8,2.433041666666667,60.0,754.5234375
1788466619.2415042,99939.416371224,13.1,290.2,3.666499999999999,60.0,754.5234375
1788466619.3835275,99939.55839465,9.2,288.3,2.1854999999999998,60.0,754.5234375
1788466619.5234048,99939.698271791,8.8,279.3,3.566374999999999,60.0,754.5234375
1788466619.6564016,99939.831268618,12.7,301.1,3.589374999999999,60.0,754.5234375
1788466619.795809,99939.970676047,9.7,279.7,2.1794583333333333,60.0,754.5234375
1788466619.9391217,99940.113988802,11.3,293.0,2.1735416666666665,60.0,754.5234375
1788466620.0792632,99940.254130251,9.3,285.5,2.223083333333333,60.0,754.5234375
1788466620.2152972,99940.390164277,12.7,286.8,3.6182083333333335,60.0,754.52734375
1788466620.397512,99940.572379022,12.1,285.3,2.5227916666666665,60.0,754.52734375
1788466620.540421,99940.715287995,10.8,294.0,3.546791666666668,60.0,754.52734375
1788466620.6780312,99940.852898025,12.5,283.0,3.566458333333333,60.0,754.52734375
1788466620.8182752,99940.993142444,11.4,271.3,3.0040833333333334,60.0,754.54296875
1788466620.9512682,99941.12613506,12.9,285.8,3.566499999999999,60.0,754.54296875
1788466621.0894244,99941.264291448,12.0,275.0,3.5664166666666666,60.0,754.54296875
1788466621.2277007,99941.402567632,11.3,281.6,3.5663333333333327,60.0,754.54296875
1788466621.3598385,99941.534705404,12.5,280.5,3.5661249999999995,59.0,754.54296875
1788466621.5390491,99941.713916272,12.1,284.2,2.7704999999999997,59.0,754.54296875
1788466621.7485335,99941.923400789,3.9,114.7,1.0638333333333339,59.0,754.54296875
1788466622.0683851,99942.243251909,11.4,278.1,3.566583333333332,59.0,754.54296875
1788466622.2040343,99942.378901286,11.8,273.2,3.5663333333333322,59.0,754.54296875
1788466622.336362,99942.511229072,12.7,287.1,2.911041666666667,59.0,754.54296875
1788466622.4738774,99942.648744971,13.4,290.8,2.269208333333333,60.0,754.54296875
1788466622.6687596,99942.843626581,11.0,282.3,3.566458333333332,60.0,754.54296875
1788466622.8133566,99942.988223906,13.4,304.1,2.0591666666666666,60.0,754.54296875
1788466622.9706328,99943.145500017,11.9,286.1,2.0526249999999995,60.0,754.54296875
1788466623.124465,99943.299331935,13.5,279.6,2.996041666666667,60.0,754.54296875
1788466623.2650638,99943.43993074,10.5,284.5,3.605375,60.0,754.54296875
1788466623.4092698,99943.58413692,11.0,305.1,2.8811666666666667,60.0,754.54296875
1788466623.5553339,99943.730201224,13.1,280.0,2.176416666666667,60.0,754.54296875
1788466623.7421033,99943.916970371,12.2,295.1,3.6683333333333326,60.0,754.54296875
1788466623.875942,99944.050808764,10.1,291.4,2.982125,60.0,754.54296875
1788466624.0111291,99944.185996183,11.1,280.4,2.1423750000000004,60.0,754.54296875
1788466624.151418,99944.326284675,12.7,293.0,3.666541666666666,60.0,754.54296875
1788466624.2911882,99944.466055285,11.5,278.9,2.036916666666667,60.0,754.54296875
1788466624.433557,99944.608424169,10.4,302.0,2.214166666666667,60.0,754.54296875
1788466624.574122,99944.748989093,14.2,291.7,2.4876666666666662,60.0,754.54296875
1788466624.7120526,99944.886919488,9.8,289.6,2.6921250000000003,60.0,754.54296875
1788466624.894129,99945.068996249,11.6,285.9,2.158083333333334,60.0,754.54296875
1788466625.02996,99945.204827105,13.5,286.4,2.0659583333333336,60.0,754.54296875
1788466625.1684422,99945.343309443,10.9,289.5,2.521666666666668,60.0,754.54296875
1788466625.3119338,99945.48680062,12.4,299.8,3.373958333333334,60.0,754.54296875
1788466625.4503655,99945.625232616,13.6,288.9,2.2203750000000007,60.0,754.54296875
1788466625.5893474,99945.764214394,14.7,280.6,2.2103333333333333,60.0,754.54296875
1788466625.7284865,99945.90335365,13.5,287.6,2.6451249999999997,60.0,754.54296875
1788466625.8642128,99946.039079924,12.4,280.0,3.605541666666666,63.0,754.54296875
1788466626.0463128,99946.221179894,12.4,296.5,2.0363750000000005,63.0,754.54296875
1788466626.1889303,99946.363797226,11.4,287.5,2.735791666666666,63.0,754.54296875
1788466626.3299758,99946.504842717,11.7,276.6,3.604125,63.0,754.54296875
1788466626.4699714,99946.644838493,12.5,307.1,3.5889166666666665,63.0,754.54296875
1788466626.604368,99946.779235072,10.4,297.7,3.597125,63.0,754.54296875
1788466626.7436616,99946.918528518,13.2,279.6,3.5663749999999994,63.0,754.54296875
1788466626.8780599,99947.052927775,10.9,290.2,3.566749999999999,63.0,754.54296875
1788466627.0130992,99947.187966277,11.4,288.7,3.40725,62.0,754.54296875
1788466627.1920807,99947.366947732,13.0,290.8,3.4725416666666664,62.0,754.54296875
1788466627.3287141,99947.503581187,13.5,292.8,3.566499999999999,62.0,754.54296875
1788466627.4657636,99947.640630682,12.3,291.9,3.6662916666666647,62.0,754.54296875
1788466627.5984733,99947.773340362,10.2,293.8,2.909875,62.0,754.54296875
1788466627.7405791,99947.915446027,9.5,281.5,3.566499999999999,62.0,754.54296875
1788466627.8766127,99948.051479582,11.7,286.7,3.6034166666666674,62.0,754.54296875
1788466628.0166588,99948.19152577,11.6,278.5,3.5661666666666663,62.0,754.54296875
1788466628.152343,99948.327210118,12.2,294.8,3.4525,60.0,754.54296875
1788466628.6455393,99948.820406296,8.8,190.6,3.401291666666666,60.0,754.54296875
1788466628.7820344,99948.956901424,11.0,293.0,2.7375000000000003,60.0,754.54296875
1788466628.9267354,99949.101602567,12.5,269.5,2.1478750000000004,60.0,754.54296875
1788466629.0662847,99949.241151676,14.5,293.4,3.1117500000000007,60.0,754.54296875
1788466629.2033134,99949.378180374,12.1,299.7,3.557833333333333,60.0,754.54296875
1788466629.3394823,99949.514349399,11.3,286.4,3.5663749999999994,60.0,754.54296875
1788466629.4718423,99949.646709346,11.9,287.0,2.271041666666667,60.0,754.54296875
1788466629.6058002,99949.780667109,12.3,283.7,3.566666666666665,63.0,754.54296875
1788466629.7839675,99949.958834567,12.0,286.2,3.566166666666666,63.0,754.54296875
1788466629.9151683,99950.09003519,12.5,282.0,3.5664999999999982,63.0,754.54296875
1788466630.0494351,99950.224302102,9.7,297.9,3.566458333333332,63.0,754.54296875
1788466630.1839693,99950.358836345,10.8,267.6,3.5661666666666654,63.0,754.54296875
1788466630.3153377,99950.490204576,11.1,296.5,3.5663333333333327,63.0,754.54296875
1788466630.4492323,99950.624099366,12.1,299.1,3.1112083333333334,63.0,754.54296875
1788466630.5960503,99950.770917422,13.1,272.4,2.3733750000000002,63.0,754.54296875
1788466630.736265,99950.911131952,10.2,299.6,3.566458333333333,60.0,754.54296875
1788466630.9208665,99951.095733599,13.1,292.1,2.515958333333333,60.0,754.54296875
1788466631.0680223,99951.24288936,9.7,278.9,1.999666666666667,60.0,754.54296875
1788466631.2107847,99951.385651882,12.5,307.9,3.3214166666666673,60.0,754.54296875
1788466631.3625894,99951.537456811,12.8,290.1,2.482041666666667,60.0,754.54296875
1788466631.5136158,99951.688482851,10.1,284.9,3.605916666666666,60.0,754.54296875
1788466631.658051,99951.832918156,11.0,297.7,2.4204166666666667,60.0,754.54296875
1788466631.8114257,99951.986292764,10.9,286.3,3.4200000000000004,59.0,754.54296875
1788466631.997422,99952.172289189,13.5,290.8,3.566374999999999,59.0,754.54296875
1788466632.1338081,99952.308675135,13.3,300.6,3.566499999999999,59.0,754.54296875
1788466632.2719092,99952.44677629,9.4,274.6,2.85275,59.0,754.54296875
1788466632.4076393,99952.582506353,12.2,294.9,3.5349166666666663,59.0,754.54296875
1788466632.5479991,99952.722866377,9.9,292.4,2.4532500000000006,59.0,754.54296875
1788466632.6909475,99952.865814662,12.2,286.8,2.8086249999999997,59.0,754.55078125
1788466632.82723,99953.002097077,9.9,271.5,3.5663333333333327,59.0,754.55078125
1788466632.9600527,99953.134920466,13.2,286.1,3.5665416666666663,63.0,754.55078125
1788466633.1536272,99953.328494342,12.2,294.4,2.8935416666666676,63.0,754.55078125
1788466633.292386,99953.467253246,9.7,281.0,1.9998750000000005,63.0,754.55078125
1788466633.4380922,99953.612959334,11.4,287.9,3.566499999999999,63.0,754.55078125
1788466633.5890539,99953.763920995,11.1,298.5,3.566291666666666,63.0,754.55078125
1788466633.7230997,99953.897966558,8.3,283.5,3.566083333333332,63.0,754.55078125
1788466633.8627522,99954.037619411,13.0,293.2,3.502125,63.0,754.55078125
1788466634.0014822,99954.176349397,10.8,274.2,2.2354583333333333,63.0,754.55078125
1788466634.1427712,99954.317638258,12.5,290.2,3.1569583333333338,63.0,754.55078125
1788466634.3255646,99954.500431609,15.2,295.4,3.5663333333333327,63.0,754.55078125
1788466634.4627929,99954.637659827,11.7,284.2,2.9330416666666665,63.0,754.55078125
1788466634.5981975,99954.773064428,11.0,280.7,3.5917500000000007,63.0,754.55078125
1788466634.7330835,99954.907950427,12.5,281.7,3.5663333333333327,63.0,754.55078125
1788466635.1657605,99955.340627372,4.0,113.1,3.5665416666666654,63.0,754.55078125
1788466635.301462,99955.47632884,9.6,288.2,3.566291666666665,63.0,754.55078125
1788466635.482031,99955.656898089,12.7,282.4,3.5662916666666664,63.0,754.55078125
1788466635.6183145,99955.793181416,10.2,293.5,3.529791666666666,63.0,754.55078125
1788466635.7553794,99955.930246424,12.9,291.8,3.566291666666665,63.0,754.55078125
1788466635.8923044,99956.067171567,11.7,270.1,2.0612083333333335,63.0,754.55078125
1788466636.0327423,99956.207609154,13.6,284.4,3.0956666666666663,63.0,754.55078125
1788466636.1764307,99956.351297428,11.3,292.8,3.135666666666666,63.0,754.55078125
1788466636.3145452,99956.489412087,13.1,282.4,3.1255833333333336,63.0,754.55078125
1788466636.4533405,99956.628207507,12.4,280.9,2.7353333333333336,64.0,754.55078125
1788466636.6376486,99956.812515664,11.8,287.0,2.1518750000000004,64.0,754.55078125
1788466636.7739415,99956.948808594,10.1,286.4,3.5663749999999994,64.0,754.55078125
1788466636.9155993,99957.090466295,11.4,268.7,3.5662499999999997,64.0,754.55078125
1788466637.0459418,99957.220808722,13.7,299.2,3.566291666666666,64.0,754.55078125
1788466637.1797366,99957.354603678,9.4,276.5,2.841875,64.0,754.55078125
1788466637.327043,99957.501909973,12.1,285.1,3.566458333333333,64.0,754.55078125
1788466637.464072,99957.638938841,11.8,284.5,3.474416666666667,64.0,754.55078125
1788466637.601398,99957.776265017,12.8,284.1,3.5405416666666665,61.0,754.55078125
1788466637.785563,99957.960429864,12.9,287.8,3.5663749999999994,61.0,754.55078125
1788466637.9227536,99958.0976205,11.8,291.5,2.752291666666667,61.0,754.55078125
1788466638.0650835,99958.239950461,11.5,302.1,2.7277083333333336,61.0,754.55078125
1788466638.2072332,99958.382100515,13.5,281.3,2.004166666666667,61.0,754.55078125
1788466638.3524995,99958.527366391,12.2,282.3,2.999791666666667,61.0,754.55078125
1788466638.4873013,99958.662168483,14.2,296.4,3.5664999999999982,61.0,754.55078125
1788466638.622661,99958.797528083,12.1,281.0,3.05275,61.0,754.55078125
1788466638.7585359,99958.933402866,11.1,286.6,2.4715416666666665,60.0,754.55078125
1788466638.943232,99959.11809889,11.8,298.2,3.566166666666666,60.0,754.55078125
1788466639.0834596,99959.258326627,12.0,277.6,2.883708333333334,60.0,754.55078125
1788466639.2207055,99959.395572393,10.1,292.0,3.5664166666666657,60.0,754.55078125
1788466639.3591528,99959.534019763,10.3,288.9,3.5662083333333325,60.0,754.55078125
1788466639.4975598,99959.672426725,10.0,274.6,3.570416666666666,60.0,754.55078125
1788466639.6338906,99959.808757636,11.6,286.1,3.5666249999999997,60.0,754.55078125
1788466639.7758255,99959.950692448,9.8,288.9,3.5663333333333327,60.0,754.55078125
1788466639.9295301,99960.104397104,12.6,286.2,3.5664166666666657,62.0,754.55078125
1788466640.1188908,99960.293757934,12.4,300.5,1.9996666666666665,62.0,754.55078125
1788466640.2674568,99960.442323829,10.4,269.9,1.9355416666666667,62.0,754.55078125
1788466640.4184222,99960.593289392,10.3,297.6,3.5617083333333324,62.0,754.55078125
1788466640.5667503,99960.741617291,12.1,297.1,2.478208333333334,62.0,754.55078125
1788466640.7045405,99960.879407503,10.2,261.3,2.4720416666666667,62.0,754.55078125
1788466640.8530731,99961.027940023,13.4,303.0,3.566374999999999,60.0,754.55078125
1788466641.3209584,99961.495825529,11.3,275.6,3.2679166666666664,60.0,754.55078125
1788466641.4580948,99961.632961783,12.6,292.1,3.5660416666666657,60.0,754.55078125
1788466641.5949385,99961.769805841,11.7,277.6,2.4807083333333333,60.0,754.55078125
1788466641.733018,99961.907884846,13.1,282.2,3.5816250000000003,60.0,754.55078125
1788466641.878181,99962.053048051,12.8,296.5,1.9995833333333337,60.0,754.55078125
1788466642.0202668,99962.195133876,9.8,281.5,2.078791666666667,60.0,754.55078125
1788466642.160063,99962.334929807,10.5,279.1,3.5663333333333322,60.0,754.5546875
1788466642.2922986,99962.467165395,11.4,287.4,3.5664166666666657,62.0,754.5546875
1788466642.4850607,99962.659927577,12.1,279.9,3.6003333333333334,62.0,754.5546875
1788466642.6214683,99962.796335557,12.7,293.6,2.038083333333334,62.0,754.5546875
1788466642.7618318,99962.936698681,13.4,292.2,3.565958333333334,62.0,754.5546875
1788466642.8996449,99963.074511933,13.6,282.9,2.8398750000000006,62.0,754.5546875
1788466643.0392303,99963.21409756,11.9,293.7,2.2198333333333338,62.0,754.5546875
1788466643.1750581,99963.349925121,11.6,287.2,3.5664999999999996,62.0,754.5546875
1788466643.3093977,99963.484264701,12.3,297.8,3.5736250000000003,62.0,754.5546875
1788466643.4465787,99963.62144588,10.4,284.2,2.1548333333333334,64.0,754.5546875
1788466643.6263437,99963.801210733,12.9,289.3,2.672333333333333,64.0,754.5546875
1788466643.7672405,99963.942107491,12.6,291.0,3.5662083333333325,64.0,754.5546875
1788466643.9091392,99964.084006152,10.3,288.7,3.566541666666666,64.0,754.5546875
1788466644.051736,99964.226603191,9.8,287.9,3.025000000000001,64.0,754.5546875
1788466644.191299,99964.366166163,13.4,279.4,3.5214999999999996,64.0,754.5546875
1788466644.335556,99964.510423189,10.4,284.1,2.1998333333333338,64.0,754.5546875
1788466644.477576,99964.65244303,11.4,288.8,3.566499999999999,64.0,754.5546875
1788466644.6222882,99964.797155109,14.8,289.8,2.7825416666666665,62.0,754.5546875
1788466644.8048131,99964.979680092,12.7,279.3,2.5374999999999996,62.0,754.5546875
1788466644.9423387,99965.117205955,12.1,298.5,1.999625,62.0,754.5546875
1788466645.0837371,99965.258604001,11.8,290.0,2.897916666666666,62.0,754.5546875
1788466645.223165,99965.398031973,10.5,279.2,2.463916666666667,62.0,754.5546875
1788466645.3608851,99965.535752305,11.8,305.5,3.0154166666666673,62.0,754.5546875
1788466645.5001414,99965.675008486,13.6,301.5,2.6089583333333333,62.0,754.5546875
1788466645.6349761,99965.809843246,9.9,281.9,2.5679583333333333,62.0,754.5546875
1788466645.7710626,99965.945929559,11.6,279.3,3.4807083333333337,62.0,754.5546875
1788466645.9532974,99966.128164437,11.6,290.8,2.7097916666666673,62.0,754.5546875
1788466646.0933046,99966.26817153,10.4,285.4,3.454166666666667,62.0,754.5546875
1788466646.2291,99966.403967112,10.8,280.1,2.0112500000000004,62.0,754.5546875
1788466646.3679423,99966.542809568,11.4,280.9,2.3370833333333336,62.0,754.5546875
1788466646.83182,99967.006687113,6.9,155.2,2.343541666666667,62.0,754.5546875
1788466647.0170226,99967.191889687,11.4,285.9,3.4506666666666668,62.0,754.5546875
1788466647.158983,99967.333849956,12.2,289.3,3.023208333333333,62.0,754.5546875
1788466647.293004,99967.467871288,13.7,290.9,2.4490833333333337,62.0,754.5546875
1788466647.4366052,99967.611472326,12.9,285.6,2.4899999999999998,62.0,754.5546875
1788466647.5746112,99967.749478034,12.0,282.6,3.5940833333333337,62.0,754.5546875
1788466647.7160854,99967.890952577,11.7,282.4,3.395708333333333,62.0,754.5546875
1788466647.8558855,99968.030752473,10.8,293.2,3.5664166666666652,62.0,754.5546875
1788466647.9923348,99968.167201824,13.8,300.9,2.414,61.0,754.5546875
1788466648.184681,99968.359547939,11.8,285.7,3.5662499999999997,61.0,754.5546875
1788466648.3202848,99968.495151902,10.3,295.3,3.5659583333333327,61.0,754.5546875
1788466648.4598582,99968.63472533,11.8,279.3,3.083166666666667,61.0,754.5546875
1788466648.6013658,99968.77623281,11.4,289.4,2.3790833333333334,61.0,754.5546875
1788466648.7452383,99968.920105247,12.1,285.5,3.547374999999999,61.0,754.5546875
1788466648.883546,99969.058413071,9.7,289.2,2.920083333333334,61.0,754.5546875
1788466649.0274882,99969.202355422,11.8,284.8,3.137625,61.0,754.55859375
1788466649.1670806,99969.341947831,10.5,286.5,2.5959166666666667,65.0,754.55859375
1788466649.3598568,99969.534723905,11.9,285.4,3.5663749999999994,65.0,754.55859375
1788466649.4952617,99969.670128753,11.7,294.9,2.3004166666666674,65.0,754.55859375
1788466649.6427288,99969.817595733,11.1,292.1,3.5664166666666652,65.0,754.55859375
1788466649.7811415,99969.956008531,12.2,274.5,2.3063749999999996,65.0,754.55859375
1788466649.9148085,99970.089675689,11.3,291.8,2.885083333333334,65.0,754.55859375
1788466650.052234,99970.227100939,12.4,305.7,3.5837083333333335,65.0,754.55859375
1788466650.1943877,99970.369254706,11.9,288.4,2.7839166666666664,65.0,754.55859375
1788466650.3273938,99970.502260639,11.6,285.7,2.578375,62.0,754.55859375
1788466650.5161872,99970.691053983,13.2,301.9,3.566124999999999,62.0,754.55859375
1788466650.658941,99970.833807967,11.1,287.1,2.342583333333334,62.0,754.55859375
1788466650.794819,99970.969685989,11.9,272.4,3.4601249999999992,62.0,754.55859375
1788466650.9356668,99971.110533955,11.0,291.0,2.100708333333333,62.0,754.55859375
1788466651.0776415,99971.252508592,11.0,295.9,2.7138750000000003,62.0,754.55859375
1788466651.2266448,99971.401512024,10.1,268.5,2.498041666666666,62.0,754.55859375
1788466651.364691,99971.539557851,13.1,289.8,2.7437500000000004,62.0,754.55859375
1788466651.5084262,99971.683293378,13.1,292.2,3.5664999999999996,62.0,754.55859375
1788466651.6940062,99971.868873378,11.5,274.8,2.9290833333333333,62.0,754.55859375
1788466651.8319237,99972.006790766,10.6,275.5,3.4460833333333327,62.0,754.55859375
1788466651.970051,99972.144917991,11.4,289.6,3.566249999999999,62.0,754.55859375
1788466652.1097946,99972.284661501,10.9,264.8,3.0275,62.0,754.55859375
1788466652.3635519,99972.538418653,10.4,279.8,3.5660416666666657,62.0,754.55859375
1788466652.5959556,99972.770822817,8.8,223.8,3.5661666666666663,65.0,754.55859375
1788466652.77655,99972.951416978,12.3,293.5,3.5663333333333322,65.0,754.55859375
1788466652.9143066,99973.089173506,9.9,246.5,3.566208333333332,65.0,792.38671875
1788466653.0472574,99973.222124275,11.8,286.1,3.5662083333333334,65.0,792.47265625
1788466653.1784785,99973.353346056,11.1,282.0,3.5655,65.0,792.47265625
1788466653.32085,99973.495717086,12.8,295.0,2.6781249999999996,65.0,792.47265625
1788466653.4696374,99973.64450443,10.7,282.3,2.09425,65.0,792.47265625
1788466653.6146667,99973.789533838,12.4,303.3,3.2514583333333333,65.0,792.47265625
1788466653.7544897,99973.929356739,12.9,286.1,2.0928750000000007,64.0,792.47265625
1788466653.944786,99974.119653064,12.9,289.1,3.5662083333333334,64.0,792.47265625
1788466654.07982,99974.254687003,12.8,288.8,3.5479166666666675,64.0,792.47265625
1788466654.2151418,99974.390008893,13.0,280.8,3.2851666666666666,64.0,792.47265625
1788466654.3549833,99974.529850448,8.8,293.2,3.5663750000000003,64.0,792.47265625
1788466654.489922,99974.664789133,13.2,289.0,2.063583333333334,64.0,792.47265625
1788466654.6315649,99974.806431695,11.7,282.5,3.566625,64.0,792.47265625
1788466654.766095,99974.940961789,12.5,289.9,3.5664166666666652,64.0,792.47265625
1788466654.9012766,99975.076143566,12.5,288.2,3.384375,64.0,792.47265625
1788466655.0819619,99975.256829134,12.9,282.5,2.44825,64.0,792.34765625
1788466655.2176054,99975.392472538,11.9,280.1,2.4882916666666666,64.0,792.34765625
1788466655.3660343,99975.540901112,10.2,296.5,3.566291666666666,64.0,792.34765625
1788466655.5067952,99975.681662354,11.2,284.1,2.468416666666667,64.0,792.34765625
1788466655.6482081,99975.823075027,13.3,282.6,3.5664166666666652,64.0,792.34765625
1788466655.7844121,99975.959279019,9.3,286.7,3.5661666666666663,64.0,792.34765625
1788466655.9193375,99976.094204593,12.5,280.5,1.95375,64.0,792.34765625
1788466656.0643237,99976.239190482,12.0,290.4,3.566166666666666,64.0,792.34765625
1788466656.2428386,99976.417705571,14.1,302.5,3.5662083333333325,64.0,792.34765625
1788466656.3786094,99976.55347624,12.1,280.3,3.565208333333334,64.0,792.34765625
1788466656.525089,99976.69995634,11.7,293.5,2.752875,64.0,792.34765625
1788466656.6627686,99976.83763572,11.3,297.9,3.5680833333333326,64.0,792.34765625
1788466656.804396,99976.97926304,11.2,282.4,3.5664166666666652,64.0,792.34765625
1788466656.9448805,99977.119747596,11.2,291.8,2.302208333333333,64.0,792.34765625
1788466657.0859535,99977.260820564,13.9,290.6,2.016,63.0,792.34765625
1788466657.3517458,99977.526612908,12.4,240.2,1.148791666666667,63.0,795.19921875
1788466657.5373468,99977.71221457,9.8,221.7,2.390166666666667,63.0,795.19921875
1788466657.6818368,99977.85670387,9.6,276.9,3.6324583333333322,63.0,795.19921875
1788466657.8181264,99977.992993214,13.2,293.5,3.2503749999999996,63.0,795.19921875
1788466657.955435,99978.130301961,11.0,291.3,2.9034166666666663,63.0,795.19921875
1788466658.0916424,99978.266509296,11.4,301.0,2.669625,63.0,795.19921875
1788466658.4526641,99978.627531158,11.7,279.8,2.1655,63.0,795.19921875
1788466658.5911613,99978.766028397,11.1,296.1,3.2812916666666667,63.0,795.19921875
1788466658.7258,99978.900666927,9.7,297.1,3.5583749999999985,63.0,795.19921875
1788466658.8675733,99979.042440278,9.8,275.0,3.4847916666666667,63.0,795.19921875
1788466659.007336,99979.182203049,12.2,300.4,2.2957083333333337,63.0,795.19921875
1788466659.153417,99979.328284441,10.6,287.5,1.9995000000000003,63.0,795.19921875
1788466659.2935376,99979.468404593,12.1,285.1,3.556708333333333,63.0,795.19921875
1788466659.4285069,99979.603373816,10.9,296.8,3.5664583333333315,64.0,795.19921875
1788466659.6078532,99979.782720126,12.1,278.8,3.5739999999999985,64.0,795.19921875
1788466659.7460902,99979.920957445,12.7,281.3,2.1797500000000003,64.0,795.19921875
1788466659.8891923,99980.06405939,10.3,287.3,2.9277083333333334,64.0,795.19921875
1788466660.027878,99980.202745208,10.9,295.7,3.566458333333332,64.0,795.19921875
1788466660.163685,99980.338552167,12.4,279.8,3.2200833333333336,64.0,795.19921875
1788466660.3009167,99980.475783901,10.3,290.7,2.0844166666666664,64.0,795.19921875
1788466660.4653893,99980.640256376,11.7,286.4,2.4218749999999996,65.0,795.19921875
1788466660.6786635,99980.853530523,12.0,294.9,2.0913750000000007,65.0,795.19921875
1788466660.8428419,99981.017708979,11.7,299.0,2.1184583333333338,65.0,795.19921875
1788466661.006716,99981.181582853,10.3,286.9,3.5664166666666666,65.0,795.19921875
1788466661.1716888,99981.346555812,10.7,284.5,3.536125,65.0,795.19921875
