monotonic_s,timestamp,pstate,power_instant_w,power_average_w,utilization_gpu_percent,utilization_memory_percent,memory_used_mib,clock_sm_mhz,clock_memory_mhz,temperature_c,fan_speed_percent
94157.699474168,2026/09/03 15:40:37.523,P2,28.39,28.38,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94157.800278205,2026/09/03 15:40:37.624,P2,28.39,28.38,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94157.901168739,2026/09/03 15:40:37.725,P2,28.39,28.38,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.00194452,2026/09/03 15:40:37.826,P2,28.39,28.38,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.102630497,2026/09/03 15:40:37.926,P2,28.39,28.38,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.203485613,2026/09/03 15:40:38.027,P2,28.35,28.37,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.30428747,2026/09/03 15:40:38.128,P2,28.35,28.37,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.405701977,2026/09/03 15:40:38.229,P2,28.35,28.37,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.506140299,2026/09/03 15:40:38.330,P2,28.35,28.37,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.606889934,2026/09/03 15:40:38.431,P2,28.35,28.37,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.707732984,2026/09/03 15:40:38.531,P2,28.59,28.41,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.808497946,2026/09/03 15:40:38.632,P2,28.59,28.41,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94158.909929162,2026/09/03 15:40:38.733,P2,28.59,28.41,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.010433666,2026/09/03 15:40:38.834,P2,28.59,28.41,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.111216084,2026/09/03 15:40:38.935,P2,28.59,28.41,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.212320609,2026/09/03 15:40:39.036,P2,28.53,28.45,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.313089976,2026/09/03 15:40:39.137,P2,28.53,28.45,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.414177683,2026/09/03 15:40:39.238,P2,28.53,28.45,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.514838762,2026/09/03 15:40:39.339,P2,28.53,28.45,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.615780271,2026/09/03 15:40:39.440,P2,28.53,28.45,20.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.716677741,2026/09/03 15:40:39.540,P2,28.38,28.46,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.817596798,2026/09/03 15:40:39.641,P2,28.38,28.46,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94159.918243911,2026/09/03 15:40:39.742,P2,28.38,28.46,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94160.019248229,2026/09/03 15:40:39.843,P2,28.38,28.46,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94160.119880091,2026/09/03 15:40:39.944,P2,28.38,28.46,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94160.220800934,2026/09/03 15:40:40.044,P2,28.45,28.44,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94160.321524016,2026/09/03 15:40:40.145,P2,28.45,28.44,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94160.422317645,2026/09/03 15:40:40.246,P2,28.45,28.44,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94160.523114813,2026/09/03 15:40:40.347,P2,28.45,28.44,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94160.623933916,2026/09/03 15:40:40.448,P2,28.45,28.44,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94160.725105258,2026/09/03 15:40:40.549,P2,28.46,28.45,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94160.825758072,2026/09/03 15:40:40.650,P2,28.46,28.45,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94160.926763758,2026/09/03 15:40:40.751,P2,28.46,28.45,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.027569376,2026/09/03 15:40:40.851,P2,28.46,28.45,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.128592059,2026/09/03 15:40:40.952,P2,28.46,28.45,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.229357588,2026/09/03 15:40:41.053,P2,28.43,28.49,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.330443777,2026/09/03 15:40:41.154,P2,28.43,28.49,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.43120916,2026/09/03 15:40:41.255,P2,28.43,28.49,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.532290177,2026/09/03 15:40:41.356,P2,28.43,28.49,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.633347852,2026/09/03 15:40:41.457,P2,28.43,28.49,23.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94161.734141544,2026/09/03 15:40:41.558,P2,28.61,28.56,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94161.835143781,2026/09/03 15:40:41.659,P2,28.61,28.56,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94161.935927568,2026/09/03 15:40:41.760,P2,28.61,28.56,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94162.03673558,2026/09/03 15:40:41.860,P2,28.61,28.56,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94162.13740017,2026/09/03 15:40:41.961,P2,28.61,28.56,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94162.238396404,2026/09/03 15:40:42.062,P2,28.84,28.61,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94162.339097651,2026/09/03 15:40:42.163,P2,28.84,28.61,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94162.440190789,2026/09/03 15:40:42.264,P2,28.84,28.61,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94162.541081912,2026/09/03 15:40:42.365,P2,28.84,28.61,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94162.641651483,2026/09/03 15:40:42.466,P2,28.84,28.61,24.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94162.742453917,2026/09/03 15:40:42.566,P2,28.54,28.67,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94162.843479768,2026/09/03 15:40:42.667,P2,28.54,28.67,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94162.94413794,2026/09/03 15:40:42.768,P2,28.54,28.67,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.044820935,2026/09/03 15:40:42.869,P2,28.54,28.67,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.145575779,2026/09/03 15:40:42.969,P2,28.54,28.67,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.246407473,2026/09/03 15:40:43.070,P2,28.43,28.61,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.347251404,2026/09/03 15:40:43.171,P2,28.43,28.61,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.448067302,2026/09/03 15:40:43.272,P2,28.43,28.61,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.548697532,2026/09/03 15:40:43.373,P2,28.43,28.61,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.64967955,2026/09/03 15:40:43.473,P2,28.43,28.61,17.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94163.75059212,2026/09/03 15:40:43.574,P2,28.4,28.46,18.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94163.851686015,2026/09/03 15:40:43.675,P2,28.4,28.46,18.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94163.952634321,2026/09/03 15:40:43.776,P2,28.4,28.46,18.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94164.05334317,2026/09/03 15:40:43.877,P2,28.4,28.46,18.0,1.0,699.0,1755.0,6801.0,48.0,31.0
94164.154211471,2026/09/03 15:40:43.978,P2,28.73,28.47,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.25510212,2026/09/03 15:40:44.079,P2,28.73,28.47,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.355961832,2026/09/03 15:40:44.180,P2,28.73,28.47,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.456885668,2026/09/03 15:40:44.281,P2,28.73,28.47,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.557697175,2026/09/03 15:40:44.381,P2,28.73,28.47,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.658430145,2026/09/03 15:40:44.482,P2,28.51,28.53,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.759157304,2026/09/03 15:40:44.583,P2,28.51,28.53,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.86003337,2026/09/03 15:40:44.684,P2,28.51,28.53,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94164.960850455,2026/09/03 15:40:44.785,P2,28.51,28.53,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.061720602,2026/09/03 15:40:44.886,P2,28.51,28.53,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.162743518,2026/09/03 15:40:44.986,P2,28.54,28.6,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.26336042,2026/09/03 15:40:45.087,P2,28.54,28.6,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.36435158,2026/09/03 15:40:45.188,P2,28.54,28.6,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.485523257,2026/09/03 15:40:45.289,P2,28.54,28.6,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.56618947,2026/09/03 15:40:45.390,P2,28.54,28.6,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.666919251,2026/09/03 15:40:45.490,P2,28.35,28.51,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.767733417,2026/09/03 15:40:45.591,P2,28.35,28.51,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.868544115,2026/09/03 15:40:45.692,P2,28.35,28.51,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94165.969501173,2026/09/03 15:40:45.793,P2,28.35,28.51,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.070413356,2026/09/03 15:40:45.894,P2,28.35,28.51,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.171528289,2026/09/03 15:40:45.995,P2,28.47,28.45,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.272683225,2026/09/03 15:40:46.096,P2,28.47,28.45,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.373311323,2026/09/03 15:40:46.197,P2,28.47,28.45,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.474280879,2026/09/03 15:40:46.298,P2,28.47,28.45,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.575103623,2026/09/03 15:40:46.399,P2,28.47,28.45,16.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.676257065,2026/09/03 15:40:46.500,P2,28.57,28.45,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.77688294,2026/09/03 15:40:46.601,P2,28.57,28.45,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.877916836,2026/09/03 15:40:46.701,P2,28.57,28.45,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94166.978504353,2026/09/03 15:40:46.802,P2,28.57,28.45,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.079420743,2026/09/03 15:40:46.903,P2,28.57,28.45,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.180231114,2026/09/03 15:40:47.004,P2,28.44,28.49,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.281060711,2026/09/03 15:40:47.105,P2,28.44,28.49,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.382139167,2026/09/03 15:40:47.206,P2,28.44,28.49,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.482676012,2026/09/03 15:40:47.307,P2,28.44,28.49,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.583858816,2026/09/03 15:40:47.407,P2,28.44,28.49,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.684455225,2026/09/03 15:40:47.508,P2,28.41,28.47,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.785369447,2026/09/03 15:40:47.609,P2,28.41,28.47,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.886629236,2026/09/03 15:40:47.710,P2,28.41,28.47,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94167.987131212,2026/09/03 15:40:47.811,P2,28.41,28.47,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.088200784,2026/09/03 15:40:47.912,P2,28.41,28.47,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.189150899,2026/09/03 15:40:48.013,P2,28.37,28.43,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.290306915,2026/09/03 15:40:48.114,P2,28.37,28.43,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.391358847,2026/09/03 15:40:48.215,P2,28.37,28.43,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.492341827,2026/09/03 15:40:48.316,P2,28.37,28.43,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.593168652,2026/09/03 15:40:48.417,P2,28.37,28.43,20.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.694025309,2026/09/03 15:40:48.518,P2,28.27,28.42,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.79494738,2026/09/03 15:40:48.619,P2,28.27,28.42,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.895786296,2026/09/03 15:40:48.720,P2,28.27,28.42,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94168.996687802,2026/09/03 15:40:48.821,P2,28.27,28.42,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.097744826,2026/09/03 15:40:48.921,P2,28.27,28.42,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.198547393,2026/09/03 15:40:49.022,P2,28.35,28.38,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.299214738,2026/09/03 15:40:49.123,P2,28.35,28.38,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.400635375,2026/09/03 15:40:49.224,P2,28.35,28.38,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.500917274,2026/09/03 15:40:49.325,P2,28.35,28.38,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.601949877,2026/09/03 15:40:49.426,P2,28.35,28.38,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.703364183,2026/09/03 15:40:49.527,P2,28.4,28.34,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.803814209,2026/09/03 15:40:49.628,P2,28.4,28.34,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94169.904743676,2026/09/03 15:40:49.728,P2,28.4,28.34,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.005603689,2026/09/03 15:40:49.829,P2,28.4,28.34,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.10631298,2026/09/03 15:40:49.930,P2,28.4,28.34,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.207130029,2026/09/03 15:40:50.031,P2,28.44,28.37,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.308198056,2026/09/03 15:40:50.132,P2,28.44,28.37,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.40911888,2026/09/03 15:40:50.233,P2,28.44,28.37,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.510063673,2026/09/03 15:40:50.334,P2,28.44,28.37,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.611228616,2026/09/03 15:40:50.435,P2,28.44,28.37,19.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.711902141,2026/09/03 15:40:50.536,P2,28.51,28.44,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.81288267,2026/09/03 15:40:50.637,P2,28.51,28.44,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94170.913640548,2026/09/03 15:40:50.737,P2,28.51,28.44,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.014627525,2026/09/03 15:40:50.838,P2,28.51,28.44,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.115502457,2026/09/03 15:40:50.939,P2,28.51,28.44,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.216296751,2026/09/03 15:40:51.040,P2,28.44,28.5,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.317120853,2026/09/03 15:40:51.141,P2,28.44,28.5,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.417885633,2026/09/03 15:40:51.242,P2,28.44,28.5,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.518685526,2026/09/03 15:40:51.343,P2,28.44,28.5,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.619484206,2026/09/03 15:40:51.443,P2,28.44,28.5,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.720481166,2026/09/03 15:40:51.544,P2,28.36,28.46,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.821436766,2026/09/03 15:40:51.645,P2,28.36,28.46,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94171.922334033,2026/09/03 15:40:51.746,P2,28.36,28.46,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.02324933,2026/09/03 15:40:51.847,P2,28.36,28.46,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.124073357,2026/09/03 15:40:51.948,P2,28.36,28.46,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.22508184,2026/09/03 15:40:52.049,P2,28.53,28.43,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.326025942,2026/09/03 15:40:52.150,P2,28.53,28.43,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.427072094,2026/09/03 15:40:52.251,P2,28.53,28.43,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.52827756,2026/09/03 15:40:52.352,P2,28.53,28.43,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.629127646,2026/09/03 15:40:52.453,P2,28.53,28.43,24.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.730368367,2026/09/03 15:40:52.554,P2,28.49,28.49,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.831047149,2026/09/03 15:40:52.655,P2,28.49,28.49,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94172.931958744,2026/09/03 15:40:52.756,P2,28.49,28.49,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.032942979,2026/09/03 15:40:52.857,P2,28.49,28.49,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.133793354,2026/09/03 15:40:52.958,P2,28.49,28.49,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.234754899,2026/09/03 15:40:53.058,P2,28.38,28.48,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.335648781,2026/09/03 15:40:53.159,P2,28.38,28.48,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.436425112,2026/09/03 15:40:53.260,P2,28.38,28.48,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.537457965,2026/09/03 15:40:53.361,P2,28.38,28.48,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.638036093,2026/09/03 15:40:53.462,P2,28.38,28.48,21.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.739161664,2026/09/03 15:40:53.563,P2,28.47,28.45,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.839650995,2026/09/03 15:40:53.663,P2,28.47,28.45,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94173.940634757,2026/09/03 15:40:53.764,P2,28.47,28.45,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.041553766,2026/09/03 15:40:53.865,P2,28.47,28.45,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.142378348,2026/09/03 15:40:53.966,P2,28.47,28.45,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.243102031,2026/09/03 15:40:54.067,P2,28.51,28.49,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.343980672,2026/09/03 15:40:54.168,P2,28.51,28.49,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.4451147,2026/09/03 15:40:54.269,P2,28.51,28.49,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.545557602,2026/09/03 15:40:54.369,P2,28.51,28.49,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.646440516,2026/09/03 15:40:54.470,P2,28.51,28.49,23.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.74738689,2026/09/03 15:40:54.571,P2,28.39,28.52,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.84864656,2026/09/03 15:40:54.672,P2,28.39,28.52,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94174.949502077,2026/09/03 15:40:54.773,P2,28.39,28.52,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.050335661,2026/09/03 15:40:54.874,P2,28.39,28.52,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.151426404,2026/09/03 15:40:54.975,P2,28.42,28.51,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.252335114,2026/09/03 15:40:55.076,P2,28.42,28.51,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.353364634,2026/09/03 15:40:55.177,P2,28.42,28.51,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.454094168,2026/09/03 15:40:55.278,P2,28.42,28.51,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.555090753,2026/09/03 15:40:55.379,P2,28.42,28.51,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.65576592,2026/09/03 15:40:55.479,P2,28.5,28.46,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.756644601,2026/09/03 15:40:55.580,P2,28.5,28.46,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.857351881,2026/09/03 15:40:55.681,P2,28.5,28.46,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94175.958314943,2026/09/03 15:40:55.782,P2,28.5,28.46,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.059253911,2026/09/03 15:40:55.883,P2,28.5,28.46,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.160089922,2026/09/03 15:40:55.984,P2,28.5,28.44,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.260912439,2026/09/03 15:40:56.085,P2,28.5,28.44,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.361689672,2026/09/03 15:40:56.185,P2,28.5,28.44,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.462451889,2026/09/03 15:40:56.286,P2,28.5,28.44,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.563554134,2026/09/03 15:40:56.387,P2,28.5,28.44,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.664434302,2026/09/03 15:40:56.488,P2,28.5,28.47,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.765347315,2026/09/03 15:40:56.589,P2,28.5,28.47,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.866768526,2026/09/03 15:40:56.690,P2,28.5,28.47,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94176.967213154,2026/09/03 15:40:56.791,P2,28.5,28.47,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.068282285,2026/09/03 15:40:56.892,P2,28.5,28.47,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.169207171,2026/09/03 15:40:56.993,P2,28.53,28.49,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.270815065,2026/09/03 15:40:57.094,P2,28.53,28.49,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.371213561,2026/09/03 15:40:57.195,P2,28.53,28.49,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.472108754,2026/09/03 15:40:57.296,P2,28.53,28.49,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.572928429,2026/09/03 15:40:57.397,P2,28.53,28.49,25.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.673847751,2026/09/03 15:40:57.498,P2,28.47,28.5,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.774630858,2026/09/03 15:40:57.598,P2,28.47,28.5,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.875595575,2026/09/03 15:40:57.699,P2,28.47,28.5,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94177.976430677,2026/09/03 15:40:57.800,P2,28.47,28.5,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.077185519,2026/09/03 15:40:57.901,P2,28.47,28.5,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.178261082,2026/09/03 15:40:58.002,P2,28.46,28.49,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.279076551,2026/09/03 15:40:58.103,P2,28.46,28.49,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.379672698,2026/09/03 15:40:58.203,P2,28.46,28.49,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.480925177,2026/09/03 15:40:58.304,P2,28.46,28.49,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.581693923,2026/09/03 15:40:58.405,P2,28.46,28.49,18.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.682398348,2026/09/03 15:40:58.506,P2,28.48,28.49,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.783157783,2026/09/03 15:40:58.607,P2,28.48,28.49,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.883967855,2026/09/03 15:40:58.708,P2,28.48,28.49,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94178.984949041,2026/09/03 15:40:58.809,P2,28.48,28.49,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.086141862,2026/09/03 15:40:58.910,P2,28.48,28.49,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.186885557,2026/09/03 15:40:59.011,P2,28.42,28.47,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.28774869,2026/09/03 15:40:59.112,P2,28.42,28.47,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.388750375,2026/09/03 15:40:59.212,P2,28.42,28.47,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.489604734,2026/09/03 15:40:59.313,P2,28.42,28.47,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.590420682,2026/09/03 15:40:59.414,P2,28.42,28.47,15.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.691017457,2026/09/03 15:40:59.515,P2,28.47,28.43,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
94179.791999236,2026/09/03 15:40:59.616,P2,28.47,28.43,22.0,1.0,699.0,1755.0,6801.0,49.0,31.0
